timestamp,Net Electricity Consumption-kWh,Self Consumption-kWh,Stored energy by community- kWh,Total Solar Generation-kWh,CO2-kg_co2,Price-$
2024-08-01T00:00:00,31.991467236274055,0.0,0.0,0.0,5.461724264931037,5.267074939303965
2024-08-01T01:00:00,22.829111519486993,0.0,0.0,0.0,3.5914541695739786,3.5951284979496076
2024-08-01T02:00:00,18.41585040291875,0.0,0.0,0.0,2.8452959002662688,2.8237023068535105
2024-08-01T03:00:00,17.658205958087535,0.0,0.0,0.0,2.665415708539019,2.6513795855911324
2024-08-01T04:00:00,29.880794438496523,0.0,0.0,0.0,4.536498406000241,4.4229552036193995
2024-08-01T05:00:00,42.14197152912546,0.0,0.0,0.0,6.6621494765293665,6.2113048911644295
2024-08-01T06:00:00,44.52803451567888,0.0,0.0,-1.2346166837960482,7.232443448156118,6.685884488513693
2024-08-01T07:00:00,42.737418219447136,0.0,0.0,-7.332301709800959,7.338900238275528,6.417023334652185
2024-08-01T08:00:00,43.95167116820812,0.0,1.3133083581924438,-17.236900702118874,9.066279962658882,6.5048475309158675
2024-08-01T09:00:00,19.43449667096138,0.0,2.322224736213684,-29.39596191048622,5.0117264818400145,2.918089684098959
2024-08-01T10:00:00,24.19828772544861,0.0,4.3960041999816895,-40.886786222457886,6.035246927291155,3.511897373944521
2024-08-01T11:00:00,18.865054845809937,0.7214842438697815,3.603856325149536,-49.61093544960022,5.524174518883228,2.3579431790858507
2024-08-01T12:00:00,3.2538422346115112,0.0,4.402316451072693,-55.07773557305336,4.329403506591916,0.45231667160987854
2024-08-01T13:00:00,4.569141387939453,0.0,8.551612079143524,-55.561543583869934,3.358039429411292,0.6631194400251843
2024-08-01T14:00:00,-13.48681615293026,0.0,4.171039670705795,-52.70167541503906,0.8495854921638966,1.641456037759781e-08
2024-08-01T15:00:00,-5.216551348567009,0.0,7.619979286566377,-46.40066063404083,1.6598401702940464,-1.4435499906539917e-08
2024-08-01T16:00:00,2.2726362869143486,0.0,4.922147437930107,-36.476333335042,3.3480618186295033,0.32273709075525403
2024-08-01T17:00:00,3.434044688940048,2.8690338134765625,2.16466062143445,-23.915015667676926,2.3603390846401453,0.48121265962254256
2024-08-01T18:00:00,16.708362362114713,1.75,1.311383306980133,-11.05321665853262,4.904341515793931,2.4626454381796066
2024-08-01T19:00:00,22.307818263186306,5.25,0.8797332048416138,-1.061351670883596,6.000349411677458,3.301557124558
2024-08-01T20:00:00,31.235555401768863,0.7022223444655538,0.0,0.0,7.768846128424961,4.7893476619775335
2024-08-01T21:00:00,33.37579498902816,0.0,0.0,0.0,8.03486212274962,5.321102846777578
2024-08-01T22:00:00,25.719417017610944,0.0,0.0,0.0,5.896700660036538,4.246018445841136
2024-08-01T23:00:00,18.288383705755656,0.0,0.0,0.0,3.9373926861456052,3.0175833990685135
2024-08-02T00:00:00,18.298268363140608,0.0,0.0,0.0,3.505561503410089,2.817018541087881
2024-08-02T01:00:00,14.130233597497721,0.0,0.0,0.0,2.4404836017748366,2.210392518931906
2024-08-02T02:00:00,9.68720304643768,0.0,0.0,0.0,1.6159929702877456,1.4706143579042639
2024-08-02T03:00:00,9.664550449985846,0.0,0.0,0.0,1.580429859497169,1.4013597724071074
2024-08-02T04:00:00,18.43622905124753,0.0,0.0,0.0,2.996462963707632,2.669197140726024
2024-08-02T05:00:00,17.06682784940729,0.0,0.0,0.0,2.856282846730384,2.554050654196333
2024-08-02T06:00:00,19.862159771844745,0.0,0.0,-1.286782255396247,3.4157898481935263,3.0454648900195025
2024-08-02T07:00:00,5.64265201240778,0.0,0.0,-7.232864856719971,1.4479465885087848,0.8713947888463736
2024-08-02T08:00:00,2.121099442243576,0.0,1.18975830078125,-16.828797966241837,0.9595609726384282,0.32372220139950514
2024-08-02T09:00:00,-1.4627123177051544,0.0,1.4400715231895447,-28.942450135946274,1.1695114198955707,1.9063008949160576e-08
2024-08-02T10:00:00,13.362297058105469,0.0,4.027963101863861,-39.97572112083435,4.50681259855628,1.9642577394843102
2024-08-02T11:00:00,6.651740670204163,1.7727006152272224,4.135556578636169,-48.5912789106369,5.281809851527214,0.8647262305021286
2024-08-02T12:00:00,2.4688403606414795,2.769269509240985,6.292943920940161,-53.817678809165955,4.92824699729681,0.31848037615418434
2024-08-02T13:00:00,-4.341237664222717,0.0,5.802834546659142,-54.56841170787811,3.4196152151562274,-4.9709342420101166e-08
2024-08-02T14:00:00,-4.190010994672775,0.0,8.159102223813534,-51.9323308467865,2.820534072816372,5.587935447692871e-09
2024-08-02T15:00:00,-9.47191846370697,0.0,2.3457435267046094,-45.518895626068115,1.3892140127718449,-2.1420419216156006e-08
2024-08-02T16:00:00,4.8764848709106445,0.0,2.9320788830518723,-35.85505568981171,3.4253190755844116,0.7174771968275309
2024-08-02T17:00:00,-2.8372493237257004,8.597771879285574,0.3587764799594879,-23.82389572262764,1.0830735764466226,-5.3551048040390015e-09
2024-08-02T18:00:00,15.47550984041223,0.0,1.8224263787269592,-11.210117094218731,3.8066104737999655,2.315909945736486
2024-08-02T19:00:00,21.904430288238615,6.247408628463745,0.0,-1.1273166695609689,5.542314472834585,3.3323208253764234
2024-08-02T20:00:00,25.219105115092376,1.7622454827651381,0.0,0.0,5.966688907149898,4.074650815700433
2024-08-02T21:00:00,22.433834764979864,0.021065637469291687,0.0,0.0,4.891642916921217,3.8137520313420303
2024-08-02T22:00:00,19.309322735800926,0.0,0.0,0.0,3.9841829708729612,3.475678153538931
2024-08-02T23:00:00,21.814878352145932,0.0,0.0,0.0,4.202240462679109,3.8176036643143494
2024-08-03T00:00:00,17.141847498518807,0.0,0.0,0.0,3.0760279932478625,2.8220623137494627
2024-08-03T01:00:00,13.979311652448352,0.0,0.0,0.0,2.306015801068618,2.371869805210336
2024-08-03T02:00:00,21.267778821331838,0.0,0.0,0.0,3.3454522903270227,3.424112310915545
2024-08-03T03:00:00,33.930325753671504,0.0,0.0,0.0,5.395884846509773,5.196429608423774
2024-08-03T04:00:00,25.348904650329843,0.0,0.0,0.0,3.9772262415826027,3.7262889732272786
2024-08-03T05:00:00,22.09783623690138,0.0,0.0,0.0,3.4778351441731257,3.1944631168564426
2024-08-03T06:00:00,16.80159302183816,0.0,0.0,-1.5461572352796793,2.8592799268927322,2.5036054609109284
2024-08-03T07:00:00,7.597186528146267,0.0,0.0,-7.932361733168364,1.8981209199409932,1.177563900477253
2024-08-03T08:00:00,-2.5086203813552856,0.0,2.753208339214325,-17.249800980091095,0.8686348497867584,-1.3969838619232178e-09
2024-08-03T09:00:00,-9.534336507320404,0.0,3.3810978531837463,-28.0375594496727,0.5316713966894895,1.1641532182693481e-10
2024-08-03T10:00:00,-9.078782379627228,0.0,5.7164154797792435,-38.45810055732727,1.2852426525205374,1.4770193956792355e-09
2024-08-03T11:00:00,-22.860456436872482,0.0,2.9071696968749166,-50.37342590093613,0.60646777972579,3.550667315721512e-09
2024-08-03T12:00:00,-20.07004287838936,0.0,7.380663400515914,-54.74970042705536,0.7865685410797596,-7.916241884231567e-09
2024-08-03T13:00:00,-23.761090636253357,0.0,2.686446737498045,-55.92777895927429,0.9694014713168144,7.450580596923828e-09
2024-08-03T14:00:00,-17.96892300248146,0.0,2.4780694860965014,-53.13623750209808,1.5722013600170612,2.7939677238464355e-09
2024-08-03T15:00:00,-14.554053038358688,0.0,0.9855292080901563,-46.50247144699097,0.830833955667913,6.51925802230835e-09
2024-08-03T16:00:00,-2.232485756278038,0.0,0.7912707328796387,-36.510478753596544,2.555981118232012,-5.587935447692871e-09
2024-08-03T17:00:00,10.39378173649311,0.0,0.6814881563186646,-24.162723064422607,3.657910540699959,1.3096165317110717
2024-08-03T18:00:00,-1.1545946790145933,19.194216132164,0.0,-10.98334576934576,2.353714045919631,-4.581162116323867e-09
2024-08-03T19:00:00,21.353931972174138,0.0,1.2814997434616089,-0.9100849945098162,5.374352398310371,2.798219415772474
2024-08-03T20:00:00,19.384293675188303,4.675412302836776,0.0,0.0,5.433701553142367,2.937883467797942
2024-08-03T21:00:00,25.30993839589614,0.03209537547081709,0.0,0.0,6.019585173654274,4.252069564977887
2024-08-03T22:00:00,27.222239271593544,0.0,0.0,0.0,5.847616140711683,4.791114110667975
2024-08-03T23:00:00,22.856767039656262,0.0,0.0,0.0,4.495585683884343,3.936621075214667
2024-08-04T00:00:00,19.158872675044627,0.0,0.0,0.0,3.3639915949944097,3.141097137845996
2024-08-04T01:00:00,61.010469030899266,0.0,0.0,0.0,10.387167607363956,10.371779871002456
2024-08-04T02:00:00,33.97752232513158,0.0,0.0,0.0,5.371303830036171,5.467662689216542
2024-08-04T03:00:00,26.187864567632765,0.0,0.0,0.0,4.109776298600995,3.988411738640192
2024-08-04T04:00:00,30.392277164642017,0.0,0.0,0.0,4.888491396972562,4.376487608842347
2024-08-04T05:00:00,37.11630964279175,0.0,0.0,0.0,6.224511571228504,5.19628338702023
2024-08-04T06:00:00,40.6517274081707,0.0,0.0,-0.6907744370400906,6.87052546441555,6.0550745986402035
2024-08-04T07:00:00,23.342501252889633,0.0,0.0,-7.51729054749012,4.533775966614485,3.5013753920793533
