timestamp,Battery Soc-%,Battery (Dis)Charge-kWh
2024-08-01T00:00:00,0.0,0.0
2024-08-01T01:00:00,0.0,0.0
2024-08-01T02:00:00,0.0,0.0
2024-08-01T03:00:00,0.0,0.0
2024-08-01T04:00:00,0.0,0.0
2024-08-01T05:00:00,0.0,0.0
2024-08-01T06:00:00,0.0,0.0
2024-08-01T07:00:00,0.0,0.0
2024-08-01T08:00:00,0.0,0.0
2024-08-01T09:00:00,0.0,0.0
2024-08-01T10:00:00,0.0,0.0
2024-08-01T11:00:00,0.0,0.0
2024-08-01T12:00:00,0.0,0.0
2024-08-01T13:00:00,0.0,0.0
2024-08-01T14:00:00,0.0,0.0
2024-08-01T15:00:00,0.0,0.0
2024-08-01T16:00:00,0.16397753,1.1517833
2024-08-01T17:00:00,0.16397753,0.0
2024-08-01T18:00:00,0.26844862,0.7389333
2024-08-01T19:00:00,0.26844862,0.0
2024-08-01T20:00:00,0.26844862,0.0
2024-08-01T21:00:00,0.26844862,0.0
2024-08-01T22:00:00,0.26844862,0.0
2024-08-01T23:00:00,0.26844862,0.0
2024-08-02T00:00:00,0.26844862,0.0
2024-08-02T01:00:00,0.26844862,0.0
2024-08-02T02:00:00,0.26844862,0.0
2024-08-02T03:00:00,0.26844862,0.0
2024-08-02T04:00:00,0.26844862,0.0
2024-08-02T05:00:00,0.26844862,0.0
2024-08-02T06:00:00,0.26844862,0.0
2024-08-02T07:00:00,0.26844862,0.0
2024-08-02T08:00:00,0.26844862,0.0
2024-08-02T09:00:00,0.26844862,0.0
2024-08-02T10:00:00,0.26844862,0.0
2024-08-02T11:00:00,0.26844862,0.0
2024-08-02T12:00:00,0.26844862,0.0
2024-08-02T13:00:00,0.26844862,0.0
2024-08-02T14:00:00,0.49275938,1.5647833
2024-08-02T15:00:00,0.49275938,0.0
2024-08-02T16:00:00,0.49275938,0.0
2024-08-02T17:00:00,0.44512522,-0.27366
2024-08-02T18:00:00,0.44512522,0.0
2024-08-02T19:00:00,0.44512522,0.0
2024-08-02T20:00:00,0.44512522,0.0
2024-08-02T21:00:00,0.44512522,0.0
2024-08-02T22:00:00,0.44512522,0.0
2024-08-02T23:00:00,0.44512522,0.0
2024-08-03T00:00:00,0.44512522,0.0
2024-08-03T01:00:00,0.44512522,0.0
2024-08-03T02:00:00,0.44512522,0.0
2024-08-03T03:00:00,0.44512522,0.0
2024-08-03T04:00:00,0.44512522,0.0
2024-08-03T05:00:00,0.44512522,0.0
2024-08-03T06:00:00,0.44512522,0.0
2024-08-03T07:00:00,0.44512522,0.0
2024-08-03T08:00:00,0.44512522,0.0
2024-08-03T09:00:00,0.44512522,0.0
2024-08-03T10:00:00,0.44512522,0.0
2024-08-03T11:00:00,0.5336904,0.62761676
2024-08-03T12:00:00,0.6920218,1.1128501
2024-08-03T13:00:00,0.74415404,0.37106055
2024-08-03T14:00:00,0.7493803,0.037414167
2024-08-03T15:00:00,0.7493803,0.0
