timestamp,name,Battery capacity,electric_vehicle_soc
2024-08-01T00:00:00,Electric_Vehicle_7,60,0.25
2024-08-01T01:00:00,Electric_Vehicle_7,60,0.25
2024-08-01T02:00:00,Electric_Vehicle_7,60,0.25
2024-08-01T03:00:00,Electric_Vehicle_7,60,0.25
2024-08-01T04:00:00,Electric_Vehicle_7,60,0.25
2024-08-01T05:00:00,Electric_Vehicle_7,60,0.25
2024-08-01T06:00:00,Electric_Vehicle_7,60,0.25
2024-08-01T07:00:00,Electric_Vehicle_7,60,0.25
2024-08-01T08:00:00,Electric_Vehicle_7,60,0.40612647
2024-08-01T09:00:00,Electric_Vehicle_7,60,0.56225294
2024-08-01T10:00:00,Electric_Vehicle_7,60,0.71837944
2024-08-01T11:00:00,Electric_Vehicle_7,60,0.846977
2024-08-01T12:00:00,Electric_Vehicle_7,60,0.846977
2024-08-01T13:00:00,Electric_Vehicle_7,60,0.8869968
2024-08-01T14:00:00,Electric_Vehicle_7,60,0.8688737
2024-08-01T15:00:00,Electric_Vehicle_7,60,0.8860604
2024-08-01T16:00:00,Electric_Vehicle_7,60,0.76
2024-08-01T17:00:00,Electric_Vehicle_7,60,0.76
2024-08-01T18:00:00,Electric_Vehicle_7,60,0.76
2024-08-01T19:00:00,Electric_Vehicle_7,60,0.76
2024-08-01T20:00:00,Electric_Vehicle_7,60,0.76
2024-08-01T21:00:00,Electric_Vehicle_7,60,0.76
2024-08-01T22:00:00,Electric_Vehicle_7,60,0.76
2024-08-01T23:00:00,Electric_Vehicle_7,60,0.76
2024-08-02T00:00:00,Electric_Vehicle_7,60,0.76
2024-08-02T01:00:00,Electric_Vehicle_7,60,0.76
2024-08-02T02:00:00,Electric_Vehicle_7,60,0.76
2024-08-02T03:00:00,Electric_Vehicle_7,60,0.76
2024-08-02T04:00:00,Electric_Vehicle_7,60,0.76
2024-08-02T05:00:00,Electric_Vehicle_7,60,0.76
2024-08-02T06:00:00,Electric_Vehicle_7,60,0.76
2024-08-02T07:00:00,Electric_Vehicle_7,60,0.76
2024-08-02T08:00:00,Electric_Vehicle_7,60,0.7983423
