timestamp,name,Battery capacity,electric_vehicle_soc
2024-08-01T00:00:00,Electric_Vehicle_2,50,0.2585191
2024-08-01T01:00:00,Electric_Vehicle_2,50,0.2585191
2024-08-01T02:00:00,Electric_Vehicle_2,50,0.2585191
2024-08-01T03:00:00,Electric_Vehicle_2,50,0.2585191
2024-08-01T04:00:00,Electric_Vehicle_2,50,0.2585191
2024-08-01T05:00:00,Electric_Vehicle_2,50,0.2585191
2024-08-01T06:00:00,Electric_Vehicle_2,50,0.2585191
2024-08-01T07:00:00,Electric_Vehicle_2,50,0.2585191
2024-08-01T08:00:00,Electric_Vehicle_2,50,0.2585191
2024-08-01T09:00:00,Electric_Vehicle_2,50,0.2585191
2024-08-01T10:00:00,Electric_Vehicle_2,50,0.39594877
2024-08-01T11:00:00,Electric_Vehicle_2,50,0.57322174
2024-08-01T12:00:00,Electric_Vehicle_2,50,0.71349007
2024-08-01T13:00:00,Electric_Vehicle_2,50,0.8306684
2024-08-01T14:00:00,Electric_Vehicle_2,50,0.8306684
2024-08-01T15:00:00,Electric_Vehicle_2,50,1.0
2024-08-01T16:00:00,Electric_Vehicle_2,50,0.7846957
2024-08-01T17:00:00,Electric_Vehicle_2,50,0.71778935
2024-08-01T18:00:00,Electric_Vehicle_2,50,0.6570992
2024-08-01T19:00:00,Electric_Vehicle_2,50,0.45
2024-08-01T20:00:00,Electric_Vehicle_2,50,0.45
2024-08-01T21:00:00,Electric_Vehicle_2,50,0.45
2024-08-01T22:00:00,Electric_Vehicle_2,50,0.45
2024-08-01T23:00:00,Electric_Vehicle_2,50,0.45
2024-08-02T00:00:00,Electric_Vehicle_2,50,0.45
2024-08-02T01:00:00,Electric_Vehicle_2,50,0.45
2024-08-02T02:00:00,Electric_Vehicle_2,50,0.45
2024-08-02T03:00:00,Electric_Vehicle_2,50,0.45
2024-08-02T04:00:00,Electric_Vehicle_2,50,0.45
2024-08-02T05:00:00,Electric_Vehicle_2,50,0.45
2024-08-02T06:00:00,Electric_Vehicle_2,50,0.45
2024-08-02T07:00:00,Electric_Vehicle_2,50,0.45
2024-08-02T08:00:00,Electric_Vehicle_2,50,0.45
2024-08-02T09:00:00,Electric_Vehicle_2,50,0.45
2024-08-02T10:00:00,Electric_Vehicle_2,50,0.5459843
2024-08-02T11:00:00,Electric_Vehicle_2,50,0.6458904
2024-08-02T12:00:00,Electric_Vehicle_2,50,0.75239843
2024-08-02T13:00:00,Electric_Vehicle_2,50,0.8381148
2024-08-02T14:00:00,Electric_Vehicle_2,50,0.8381148
2024-08-02T15:00:00,Electric_Vehicle_2,50,0.9674777
2024-08-02T16:00:00,Electric_Vehicle_2,50,0.85953164
2024-08-02T17:00:00,Electric_Vehicle_2,50,1.0
2024-08-02T18:00:00,Electric_Vehicle_2,50,0.77339053
2024-08-02T19:00:00,Electric_Vehicle_2,50,0.51
2024-08-02T20:00:00,Electric_Vehicle_2,50,0.51
2024-08-02T21:00:00,Electric_Vehicle_2,50,0.51
2024-08-02T22:00:00,Electric_Vehicle_2,50,0.51
2024-08-02T23:00:00,Electric_Vehicle_2,50,0.51
2024-08-03T00:00:00,Electric_Vehicle_2,50,0.51
2024-08-03T01:00:00,Electric_Vehicle_2,50,0.51
2024-08-03T02:00:00,Electric_Vehicle_2,50,0.5845084
2024-08-03T03:00:00,Electric_Vehicle_2,50,0.66140026
2024-08-03T04:00:00,Electric_Vehicle_2,50,0.7423085
2024-08-03T05:00:00,Electric_Vehicle_2,50,0.8040071
2024-08-03T06:00:00,Electric_Vehicle_2,50,0.8040071
2024-08-03T07:00:00,Electric_Vehicle_2,50,0.75568074
2024-08-03T08:00:00,Electric_Vehicle_2,50,0.48558843
2024-08-03T09:00:00,Electric_Vehicle_2,50,0.4855086
2024-08-03T10:00:00,Electric_Vehicle_2,50,0.29130515
2024-08-03T11:00:00,Electric_Vehicle_2,50,0.27430457
2024-08-03T12:00:00,Electric_Vehicle_2,50,0.3274844
2024-08-03T13:00:00,Electric_Vehicle_2,50,0.33096498
