timestamp,Charger Consumption-kWh,Charger Production-kWh,Incoming EV Name,Charging Action-kWh,EV SOC-%,EV Charger State,EV Required SOC Departure-%,EV Estimated SOC Arrival-%,EV Arrival Time,EV Departure Time,Is EV Connected,EV Name,EV SOC
2024-08-01T00:00:00,-1.00,0.0,,0.0,0.26,1.0,0.8600000143051147,-0.10000000149011612,-1,14,True,Electric_Vehicle_2,
2024-08-01T01:00:00,-1.00,0.0,,0.0,0.26,1.0,0.8600000143051147,-0.10000000149011612,-1,13,True,Electric_Vehicle_2,
2024-08-01T02:00:00,-1.00,0.0,,0.0,0.26,1.0,0.8600000143051147,-0.10000000149011612,-1,12,True,Electric_Vehicle_2,
2024-08-01T03:00:00,-1.00,0.0,,0.0,0.26,1.0,0.8600000143051147,-0.10000000149011612,-1,11,True,Electric_Vehicle_2,
2024-08-01T04:00:00,-1.00,0.0,,0.0,0.26,1.0,0.8600000143051147,-0.10000000149011612,-1,10,True,Electric_Vehicle_2,
2024-08-01T05:00:00,-1.00,0.0,,0.0,0.26,1.0,0.8600000143051147,-0.10000000149011612,-1,9,True,Electric_Vehicle_2,
2024-08-01T06:00:00,-1.00,0.0,,0.0,0.26,1.0,0.8600000143051147,-0.10000000149011612,-1,8,True,Electric_Vehicle_2,
2024-08-01T07:00:00,-1.00,0.0,,0.0,0.26,1.0,0.8600000143051147,-0.10000000149011612,-1,7,True,Electric_Vehicle_2,
2024-08-01T08:00:00,-1.00,0.0,,0.0,0.26,1.0,0.8600000143051147,-0.10000000149011612,-1,6,True,Electric_Vehicle_2,
2024-08-01T09:00:00,-1.00,0.0,,0.0,0.26,1.0,0.8600000143051147,-0.10000000149011612,-1,5,True,Electric_Vehicle_2,
2024-08-01T10:00:00,8.569745063781738,-1.00,,8.569745063781738,0.40,1.0,0.8600000143051147,-0.10000000149011612,-1,4,True,Electric_Vehicle_2,
2024-08-01T11:00:00,11.0,-1.00,,11.0,0.57,1.0,0.8600000143051147,-0.10000000149011612,-1,3,True,Electric_Vehicle_2,
2024-08-01T12:00:00,8.743664741516113,-1.00,,8.743664741516113,0.71,1.0,0.8600000143051147,-0.10000000149011612,-1,2,True,Electric_Vehicle_2,
2024-08-01T13:00:00,7.325497150421143,-1.00,,7.325497150421143,0.83,1.0,0.8600000143051147,-0.10000000149011612,-1,1,True,Electric_Vehicle_2,
2024-08-01T14:00:00,-1.00,0.0,,0.0,0.83,1.0,0.8600000143051147,-0.10000000149011612,-1,0,True,Electric_Vehicle_2,
2024-08-01T15:00:00,-1.00,0.0,,0.0,,-1.00,-1.00,-1.00,-1.00,-1.00,False,,-1.00
2024-08-01T16:00:00,-1.00,0.0,,0.0,,-1.00,-1.00,-1.00,-1.00,-1.00,False,,-1.00
2024-08-01T17:00:00,-1.00,0.0,,0.0,,-1.00,-1.00,-1.00,-1.00,-1.00,False,,-1.00
2024-08-01T18:00:00,-1.00,0.0,Electric_Vehicle_2,0.0,0.66,2.0,-0.10000000149011612,0.44999998807907104,1,-1,True,Electric_Vehicle_2,
2024-08-01T19:00:00,-1.00,0.0,Electric_Vehicle_2,0.0,0.45,2.0,-0.10000000149011612,0.44999998807907104,0,-1,True,Electric_Vehicle_2,
2024-08-01T20:00:00,-1.00,0.0,,0.0,0.45,1.0,0.8600000143051147,-0.10000000149011612,-1,18,True,Electric_Vehicle_2,
2024-08-01T21:00:00,-1.00,0.0,,0.0,0.45,1.0,0.8600000143051147,-0.10000000149011612,-1,17,True,Electric_Vehicle_2,
2024-08-01T22:00:00,-1.00,0.0,,0.0,0.45,1.0,0.8600000143051147,-0.10000000149011612,-1,16,True,Electric_Vehicle_2,
2024-08-01T23:00:00,-1.00,0.0,,0.0,0.45,1.0,0.8600000143051147,-0.10000000149011612,-1,15,True,Electric_Vehicle_2,
2024-08-02T00:00:00,-1.00,0.0,,0.0,0.45,1.0,0.8600000143051147,-0.10000000149011612,-1,14,True,Electric_Vehicle_2,
2024-08-02T01:00:00,-1.00,0.0,,0.0,0.45,1.0,0.8600000143051147,-0.10000000149011612,-1,13,True,Electric_Vehicle_2,
2024-08-02T02:00:00,-1.00,0.0,,0.0,0.45,1.0,0.8600000143051147,-0.10000000149011612,-1,12,True,Electric_Vehicle_2,
2024-08-02T03:00:00,-1.00,0.0,,0.0,0.45,1.0,0.8600000143051147,-0.10000000149011612,-1,11,True,Electric_Vehicle_2,
2024-08-02T04:00:00,-1.00,0.0,,0.0,0.45,1.0,0.8600000143051147,-0.10000000149011612,-1,10,True,Electric_Vehicle_2,
2024-08-02T05:00:00,-1.00,0.0,,0.0,0.45,1.0,0.8600000143051147,-0.10000000149011612,-1,9,True,Electric_Vehicle_2,
2024-08-02T06:00:00,-1.00,0.0,,0.0,0.45,1.0,0.8600000143051147,-0.10000000149011612,-1,8,True,Electric_Vehicle_2,
2024-08-02T07:00:00,-1.00,0.0,,0.0,0.45,1.0,0.8600000143051147,-0.10000000149011612,-1,7,True,Electric_Vehicle_2,
2024-08-02T08:00:00,-1.00,0.0,,0.0,0.45,1.0,0.8600000143051147,-0.10000000149011612,-1,6,True,Electric_Vehicle_2,
2024-08-02T09:00:00,-1.00,0.0,,0.0,0.45,1.0,0.8600000143051147,-0.10000000149011612,-1,5,True,Electric_Vehicle_2,
2024-08-02T10:00:00,6.016666412353516,-1.00,,6.016666889190674,0.55,1.0,0.8600000143051147,-0.10000000149011612,-1,4,True,Electric_Vehicle_2,
2024-08-02T11:00:00,6.259376049041748,-1.00,,6.259376525878906,0.65,1.0,0.8600000143051147,-0.10000000149011612,-1,3,True,Electric_Vehicle_2,
2024-08-02T12:00:00,6.667417049407959,-1.00,,6.667417049407959,0.75,1.0,0.8600000143051147,-0.10000000149011612,-1,2,True,Electric_Vehicle_2,
