timestamp,Battery Soc-%,Battery (Dis)Charge-kWh
2024-08-01T00:00:00,0.0,0.0
2024-08-01T01:00:00,0.0,0.0
2024-08-01T02:00:00,0.0,0.0
2024-08-01T03:00:00,0.0,0.0
2024-08-01T04:00:00,0.0,0.0
2024-08-01T05:00:00,0.0,0.0
2024-08-01T06:00:00,0.0,0.0
2024-08-01T07:00:00,0.0,0.0
2024-08-01T08:00:00,0.0,0.0
2024-08-01T09:00:00,0.0,0.0
2024-08-01T10:00:00,0.0,0.0
2024-08-01T11:00:00,0.0,0.0
2024-08-01T12:00:00,0.0,0.0
2024-08-01T13:00:00,0.1301413,0.91385007
2024-08-01T14:00:00,0.1301413,0.0
2024-08-01T15:00:00,0.1301413,0.0
2024-08-01T16:00:00,0.1301413,0.0
2024-08-01T17:00:00,0.1301413,0.0
2024-08-01T18:00:00,0.1301413,0.0
2024-08-01T19:00:00,0.1301413,0.0
2024-08-01T20:00:00,0.1301413,0.0
2024-08-01T21:00:00,0.1301413,0.0
2024-08-01T22:00:00,0.1301413,0.0
2024-08-01T23:00:00,0.1301413,0.0
2024-08-02T00:00:00,0.1301413,0.0
2024-08-02T01:00:00,0.1301413,0.0
2024-08-02T02:00:00,0.1301413,0.0
2024-08-02T03:00:00,0.1301413,0.0
2024-08-02T04:00:00,0.1301413,0.0
2024-08-02T05:00:00,0.1301413,0.0
2024-08-02T06:00:00,0.1301413,0.0
2024-08-02T07:00:00,0.1301413,0.0
2024-08-02T08:00:00,0.1301413,0.0
2024-08-02T09:00:00,0.1301413,0.0
2024-08-02T10:00:00,0.1301413,0.0
2024-08-02T11:00:00,0.1301413,0.0
2024-08-02T12:00:00,0.2861823,1.0926332
2024-08-02T13:00:00,0.2861823,0.0
2024-08-02T14:00:00,0.45469373,1.1783668
2024-08-02T15:00:00,0.45469373,0.0
2024-08-02T16:00:00,0.45469373,0.0
2024-08-02T17:00:00,0.44947034,-0.030039903
2024-08-02T18:00:00,0.44947034,0.0
2024-08-02T19:00:00,0.44947034,0.0
2024-08-02T20:00:00,0.44947034,0.0
2024-08-02T21:00:00,0.44947034,0.0
2024-08-02T22:00:00,0.44947034,0.0
2024-08-02T23:00:00,0.44947034,0.0
2024-08-03T00:00:00,0.44947034,0.0
2024-08-03T01:00:00,0.44947034,0.0
2024-08-03T02:00:00,0.44947034,0.0
2024-08-03T03:00:00,0.44947034,0.0
2024-08-03T04:00:00,0.44947034,0.0
2024-08-03T05:00:00,0.44947034,0.0
2024-08-03T06:00:00,0.44947034,0.0
2024-08-03T07:00:00,0.44947034,0.0
2024-08-03T08:00:00,0.44947034,0.0
2024-08-03T09:00:00,0.44947034,0.0
2024-08-03T10:00:00,0.44947034,0.0
2024-08-03T11:00:00,0.5336735,0.59428334
2024-08-03T12:00:00,0.61357105,0.56416655
2024-08-03T13:00:00,0.7378355,0.8731453
2024-08-03T14:00:00,0.748775,0.07785263
2024-08-03T15:00:00,0.74987537,0.007839966
