timestamp,Battery Soc-%,Battery (Dis)Charge-kWh
2024-08-01T00:00:00,0.0,0.0
2024-08-01T01:00:00,0.0,0.0
2024-08-01T02:00:00,0.0,0.0
2024-08-01T03:00:00,0.0,0.0
2024-08-01T04:00:00,0.0,0.0
2024-08-01T05:00:00,0.0,0.0
2024-08-01T06:00:00,0.0,0.0
2024-08-01T07:00:00,0.0,0.0
2024-08-01T08:00:00,0.0,0.0
2024-08-01T09:00:00,0.13751644,0.9815167
2024-08-01T10:00:00,0.13751644,0.0
2024-08-01T11:00:00,0.2621447,0.89125
2024-08-01T12:00:00,0.2621447,0.0
2024-08-01T13:00:00,0.2621447,0.0
2024-08-01T14:00:00,0.2621447,0.0
2024-08-01T15:00:00,0.2621447,0.0
2024-08-01T16:00:00,0.2621447,0.0
2024-08-01T17:00:00,0.2621447,0.0
2024-08-01T18:00:00,0.2621447,0.0
2024-08-01T19:00:00,0.2621447,0.0
2024-08-01T20:00:00,0.2621447,0.0
2024-08-01T21:00:00,0.2621447,0.0
2024-08-01T22:00:00,0.2621447,0.0
2024-08-01T23:00:00,0.2621447,0.0
2024-08-02T00:00:00,0.2621447,0.0
2024-08-02T01:00:00,0.2621447,0.0
2024-08-02T02:00:00,0.2621447,0.0
2024-08-02T03:00:00,0.2621447,0.0
2024-08-02T04:00:00,0.2621447,0.0
2024-08-02T05:00:00,0.2621447,0.0
2024-08-02T06:00:00,0.2621447,0.0
2024-08-02T07:00:00,0.2621447,0.0
2024-08-02T08:00:00,0.2621447,0.0
2024-08-02T09:00:00,0.2621447,0.0
2024-08-02T10:00:00,0.2621447,0.0
2024-08-02T11:00:00,0.2621447,0.0
2024-08-02T12:00:00,0.44762322,1.3145165
2024-08-02T13:00:00,0.6245853,1.2557167
2024-08-02T14:00:00,0.73661107,0.80265427
2024-08-02T15:00:00,0.7483844,0.085689165
2024-08-02T16:00:00,0.74980265,0.010339737
2024-08-02T17:00:00,0.74980265,0.0
2024-08-02T18:00:00,0.74980265,0.0
2024-08-02T19:00:00,0.74980265,0.0
2024-08-02T20:00:00,0.74980265,0.0
2024-08-02T21:00:00,0.74980265,0.0
2024-08-02T22:00:00,0.74980265,0.0
2024-08-02T23:00:00,0.74980265,0.0
2024-08-03T00:00:00,0.74980265,0.0
2024-08-03T01:00:00,0.74980265,0.0
2024-08-03T02:00:00,0.74980265,0.0
2024-08-03T03:00:00,0.74980265,0.0
2024-08-03T04:00:00,0.74980265,0.0
2024-08-03T05:00:00,0.74980265,0.0
2024-08-03T06:00:00,0.65780723,-0.52273333
2024-08-03T07:00:00,0.65780723,0.0
2024-08-03T08:00:00,0.7397796,0.5900337
2024-08-03T09:00:00,0.7487627,0.065410614
2024-08-03T10:00:00,0.74984884,0.007918549
2024-08-03T11:00:00,0.74984884,0.0
2024-08-03T12:00:00,0.74984884,0.0
2024-08-03T13:00:00,0.74984884,0.0
2024-08-03T14:00:00,0.74984884,0.0
