timestamp,Charger Consumption-kWh,Charger Production-kWh,Incoming EV Name,Charging Action-kWh,EV SOC-%,EV Charger State,EV Required SOC Departure-%,EV Estimated SOC Arrival-%,EV Arrival Time,EV Departure Time,Is EV Connected,EV Name,EV SOC
2024-08-01T00:00:00,7.400000095367432,-1.00,,7.400000095367432,0.22,1.0,0.800000011920929,-0.10000000149011612,-1,8,True,Electric_Vehicle_5,
2024-08-01T01:00:00,7.400000095367432,-1.00,,7.400000095367432,0.29,1.0,0.800000011920929,-0.10000000149011612,-1,7,True,Electric_Vehicle_5,
2024-08-01T02:00:00,7.400000095367432,-1.00,,7.400000095367432,0.36,1.0,0.800000011920929,-0.10000000149011612,-1,6,True,Electric_Vehicle_5,
2024-08-01T03:00:00,7.400000095367432,-1.00,,7.400000095367432,0.43,1.0,0.800000011920929,-0.10000000149011612,-1,5,True,Electric_Vehicle_5,
2024-08-01T04:00:00,7.400000095367432,-1.00,,7.400000095367432,0.50,1.0,0.800000011920929,-0.10000000149011612,-1,4,True,Electric_Vehicle_5,
2024-08-01T05:00:00,7.400000095367432,-1.00,,7.400000095367432,0.57,1.0,0.800000011920929,-0.10000000149011612,-1,3,True,Electric_Vehicle_5,
2024-08-01T06:00:00,7.400000095367432,-1.00,,7.400000095367432,0.64,1.0,0.800000011920929,-0.10000000149011612,-1,2,True,Electric_Vehicle_5,
2024-08-01T07:00:00,7.400000095367432,-1.00,,7.400000095367432,0.71,1.0,0.800000011920929,-0.10000000149011612,-1,1,True,Electric_Vehicle_5,
2024-08-01T08:00:00,7.400000095367432,-1.00,,7.400000095367432,0.78,1.0,0.800000011920929,-0.10000000149011612,-1,0,True,Electric_Vehicle_5,
2024-08-01T09:00:00,-1.00,0.0,,0.0,,-1.00,-1.00,-1.00,-1.00,-1.00,False,,-1.00
2024-08-01T10:00:00,-1.00,0.0,Electric_Vehicle_5,0.0,0.78,2.0,-0.10000000149011612,0.7799999713897705,0,-1,True,Electric_Vehicle_5,
