timestamp,Net Electricity Consumption-kWh,Non-shiftable Load-kWh,Non-shiftable Load Electricity Consumption-kWh,Energy Production from PV-kWh
2024-08-01T00:00:00,2.1887500286102295,2.1887500286102295,2.1887500286102295,-0.0
2024-08-01T01:00:00,1.3706666231155396,1.3706666231155396,1.3706666231155396,-0.0
2024-08-01T02:00:00,1.1012500524520874,1.1012500524520874,1.1012500524520874,-0.0
2024-08-01T03:00:00,0.5432166457176208,0.5432166457176208,0.5432166457176208,-0.0
2024-08-01T04:00:00,0.5428333282470703,0.5428333282470703,0.5428333282470703,-0.0
2024-08-01T05:00:00,1.5124332904815674,1.5124332904815674,1.5124332904815674,-0.0
2024-08-01T06:00:00,0.32624998688697815,0.34868332743644714,0.34868332743644714,-0.022433333098888397
2024-08-01T07:00:00,0.5606166124343872,0.6786166429519653,0.6786166429519653,-0.11800000071525574
2024-08-01T08:00:00,1.1194833517074585,1.506500005722046,1.506500005722046,-0.3870166540145874
2024-08-01T09:00:00,0.7502999901771545,1.6521166563034058,1.6521166563034058,-0.9018166661262512
2024-08-01T10:00:00,1.2675834894180298,2.734783411026001,2.734783411026001,-1.4671999216079712
2024-08-01T11:00:00,1.005283236503601,2.9716665744781494,2.9716665744781494,-1.9663833379745483
2024-08-01T12:00:00,1.2105166912078857,3.5260000228881836,3.5260000228881836,-2.315483331680298
2024-08-01T13:00:00,1.372650146484375,3.8720333576202393,3.8720333576202393,-2.4993832111358643
2024-08-01T14:00:00,0.9246165752410889,3.449366569519043,3.449366569519043,-2.524749994277954
2024-08-01T15:00:00,0.9353334903717041,3.336416721343994,3.336416721343994,-2.40108323097229
2024-08-01T16:00:00,0.20401644706726074,2.262066602706909,2.262066602706909,-2.0580501556396484
2024-08-01T17:00:00,-0.5724499821662903,0.9674500823020935,0.9674500823020935,-1.5399000644683838
2024-08-01T18:00:00,-0.10628330707550049,0.16195008158683777,0.16195008158683777,-0.8406833410263062
2024-08-01T19:00:00,-0.0694166049361229,0.005950060673058033,0.005950060673058033,-0.07536666840314865
2024-08-01T20:00:00,0.35833337903022766,0.35833337903022766,0.35833337903022766,-0.0
2024-08-01T21:00:00,1.5844999551773071,1.5844999551773071,1.5844999551773071,-0.0
2024-08-01T22:00:00,2.5612332820892334,2.5612332820892334,2.5612332820892334,-0.0
2024-08-01T23:00:00,1.4342000484466553,1.4342000484466553,1.4342000484466553,-0.0
2024-08-02T00:00:00,4.13207483291626,4.13207483291626,4.13207483291626,-0.0
2024-08-02T01:00:00,2.900916576385498,2.900916576385498,2.900916576385498,-0.0
2024-08-02T02:00:00,2.2597832679748535,2.2597832679748535,2.2597832679748535,-0.0
2024-08-02T03:00:00,1.4480667114257812,1.4480667114257812,1.4480667114257812,-0.0
2024-08-02T04:00:00,1.1343666315078735,1.1343666315078735,1.1343666315078735,-0.0
2024-08-02T05:00:00,0.35226666927337646,0.35226666927337646,0.35226666927337646,-0.0
2024-08-02T06:00:00,0.3263999819755554,0.3494499921798706,0.3494499921798706,-0.02304999902844429
2024-08-02T07:00:00,1.624316692352295,1.7421000003814697,1.7421000003814697,-0.1177833303809166
2024-08-02T08:00:00,0.226666659116745,0.6054499745368958,0.6054499745368958,-0.37878331542015076
2024-08-02T09:00:00,1.5835332870483398,2.4703333377838135,2.4703333377838135,-0.8867999911308289
2024-08-02T10:00:00,0.5572500228881836,1.9930332899093628,1.9930332899093628,-1.4357832670211792
