timestamp,name,Battery capacity,electric_vehicle_soc
2024-08-01T00:00:00,Electric_Vehicle_4,45,0.70718414
2024-08-01T01:00:00,Electric_Vehicle_4,45,0.70718414
2024-08-01T02:00:00,Electric_Vehicle_4,45,0.70718414
2024-08-01T03:00:00,Electric_Vehicle_4,45,0.70718414
2024-08-01T04:00:00,Electric_Vehicle_4,45,0.70718414
2024-08-01T05:00:00,Electric_Vehicle_4,45,0.70718414
2024-08-01T06:00:00,Electric_Vehicle_4,45,0.70718414
2024-08-01T07:00:00,Electric_Vehicle_4,45,0.70718414
2024-08-01T08:00:00,Electric_Vehicle_4,45,0.70718414
2024-08-01T09:00:00,Electric_Vehicle_4,45,0.70718414
2024-08-01T10:00:00,Electric_Vehicle_4,45,0.7481038
2024-08-01T11:00:00,Electric_Vehicle_4,45,0.78897196
2024-08-01T12:00:00,Electric_Vehicle_4,45,0.8297544
2024-08-01T13:00:00,Electric_Vehicle_4,45,0.8297544
2024-08-01T14:00:00,Electric_Vehicle_4,45,0.8297544
2024-08-01T15:00:00,Electric_Vehicle_4,45,1.0
2024-08-01T16:00:00,Electric_Vehicle_4,45,0.9348636
2024-08-01T17:00:00,Electric_Vehicle_4,45,0.7424011
2024-08-01T18:00:00,Electric_Vehicle_4,45,0.7276653
2024-08-01T19:00:00,Electric_Vehicle_4,45,0.5267921
2024-08-01T20:00:00,Electric_Vehicle_4,45,0.33
2024-08-01T21:00:00,Electric_Vehicle_4,45,0.33
2024-08-01T22:00:00,Electric_Vehicle_4,45,0.33
2024-08-01T23:00:00,Electric_Vehicle_4,45,0.33
2024-08-02T00:00:00,Electric_Vehicle_4,45,0.33
2024-08-02T01:00:00,Electric_Vehicle_4,45,0.33
2024-08-02T02:00:00,Electric_Vehicle_4,45,0.33
2024-08-02T03:00:00,Electric_Vehicle_4,45,0.33
2024-08-02T04:00:00,Electric_Vehicle_4,45,0.33
2024-08-02T05:00:00,Electric_Vehicle_4,45,0.33
2024-08-02T06:00:00,Electric_Vehicle_4,45,0.33
2024-08-02T07:00:00,Electric_Vehicle_4,45,0.33
2024-08-02T08:00:00,Electric_Vehicle_4,45,0.33
2024-08-02T09:00:00,Electric_Vehicle_4,45,0.33
2024-08-02T10:00:00,Electric_Vehicle_4,45,0.4689669
2024-08-02T11:00:00,Electric_Vehicle_4,45,0.60793376
2024-08-02T12:00:00,Electric_Vehicle_4,45,0.7469006
2024-08-02T13:00:00,Electric_Vehicle_4,45,0.8505102
2024-08-02T14:00:00,Electric_Vehicle_4,45,0.8505102
2024-08-02T15:00:00,Electric_Vehicle_4,45,0.9766448
2024-08-02T16:00:00,Electric_Vehicle_4,45,1.0
2024-08-02T17:00:00,Electric_Vehicle_4,45,1.0
2024-08-02T18:00:00,Electric_Vehicle_4,45,1.0
2024-08-02T19:00:00,Electric_Vehicle_4,45,1.0
2024-08-02T20:00:00,Electric_Vehicle_4,45,0.4
2024-08-02T21:00:00,Electric_Vehicle_4,45,0.4
2024-08-02T22:00:00,Electric_Vehicle_4,45,0.4
2024-08-02T23:00:00,Electric_Vehicle_4,45,0.4
2024-08-03T00:00:00,Electric_Vehicle_4,45,0.4
2024-08-03T01:00:00,Electric_Vehicle_4,45,0.4
2024-08-03T02:00:00,Electric_Vehicle_4,45,0.4
2024-08-03T03:00:00,Electric_Vehicle_4,45,0.4
2024-08-03T04:00:00,Electric_Vehicle_4,45,0.5389669
2024-08-03T05:00:00,Electric_Vehicle_4,45,0.6472626
2024-08-03T06:00:00,Electric_Vehicle_4,45,0.78622943
2024-08-03T07:00:00,Electric_Vehicle_4,45,0.8564654
2024-08-03T08:00:00,Electric_Vehicle_4,45,0.8564654
2024-08-03T09:00:00,Electric_Vehicle_4,45,0.51387924
2024-08-03T10:00:00,Electric_Vehicle_4,45,0.51913434
2024-08-03T11:00:00,Electric_Vehicle_4,45,0.42897066
2024-08-03T12:00:00,Electric_Vehicle_4,45,0.60055894
2024-08-03T13:00:00,Electric_Vehicle_4,45,0.5214635
2024-08-03T14:00:00,Electric_Vehicle_4,45,0.46130455
2024-08-03T15:00:00,Electric_Vehicle_4,45,0.3996576
2024-08-03T16:00:00,Electric_Vehicle_4,45,0.48410526
2024-08-03T17:00:00,Electric_Vehicle_4,45,0.5228248
2024-08-03T18:00:00,Electric_Vehicle_4,45,0.4
2024-08-03T19:00:00,Electric_Vehicle_4,45,0.4
2024-08-03T20:00:00,Electric_Vehicle_4,45,0.4
2024-08-03T21:00:00,Electric_Vehicle_4,45,0.4
2024-08-03T22:00:00,Electric_Vehicle_4,45,0.4
2024-08-03T23:00:00,Electric_Vehicle_4,45,0.4
2024-08-04T00:00:00,Electric_Vehicle_4,45,0.4
2024-08-04T01:00:00,Electric_Vehicle_4,45,0.4
2024-08-04T02:00:00,Electric_Vehicle_4,45,0.4
2024-08-04T03:00:00,Electric_Vehicle_4,45,0.4
2024-08-04T04:00:00,Electric_Vehicle_4,45,0.49662137
2024-08-04T05:00:00,Electric_Vehicle_4,45,0.59635043
2024-08-04T06:00:00,Electric_Vehicle_4,45,0.7012328
2024-08-04T07:00:00,Electric_Vehicle_4,45,0.78416467
2024-08-04T08:00:00,Electric_Vehicle_4,45,0.78416467
2024-08-04T09:00:00,Electric_Vehicle_4,45,1.0
2024-08-04T10:00:00,Electric_Vehicle_4,45,1.0
2024-08-04T11:00:00,Electric_Vehicle_4,45,0.7567469
2024-08-04T12:00:00,Electric_Vehicle_4,45,0.653523
