timestamp,Battery Soc-%,Battery (Dis)Charge-kWh
2024-08-01T00:00:00,0.0,0.0
2024-08-01T01:00:00,0.0,0.0
2024-08-01T02:00:00,0.0,0.0
2024-08-01T03:00:00,0.0,0.0
2024-08-01T04:00:00,0.0,0.0
2024-08-01T05:00:00,0.0,0.0
2024-08-01T06:00:00,0.0,0.0
2024-08-01T07:00:00,0.0,0.0
2024-08-01T08:00:00,0.0,0.0
2024-08-01T09:00:00,0.0,0.0
2024-08-01T10:00:00,0.1584771,1.1249034
2024-08-01T11:00:00,0.2809777,0.87396646
2024-08-01T12:00:00,0.5072803,1.5914667
2024-08-01T13:00:00,0.6019821,0.6783466
2024-08-01T14:00:00,0.7349618,0.94731444
2024-08-01T15:00:00,0.4354374,-1.75
2024-08-01T16:00:00,0.4354374,0.0
2024-08-01T17:00:00,0.4354374,0.0
2024-08-01T18:00:00,0.4354374,0.0
2024-08-01T19:00:00,0.4354374,0.0
2024-08-01T20:00:00,0.4354374,0.0
2024-08-01T21:00:00,0.4354374,0.0
2024-08-01T22:00:00,0.4354374,0.0
2024-08-01T23:00:00,0.4354374,0.0
2024-08-02T00:00:00,0.4354374,0.0
2024-08-02T01:00:00,0.4354374,0.0
2024-08-02T02:00:00,0.4354374,0.0
2024-08-02T03:00:00,0.4354374,0.0
2024-08-02T04:00:00,0.4354374,0.0
2024-08-02T05:00:00,0.4354374,0.0
2024-08-02T06:00:00,0.4354374,0.0
2024-08-02T07:00:00,0.4354374,0.0
2024-08-02T08:00:00,0.4354374,0.0
2024-08-02T09:00:00,0.4354374,0.0
2024-08-02T10:00:00,0.5498132,0.81694996
2024-08-02T11:00:00,0.6673444,0.83910847
2024-08-02T12:00:00,0.42757115,-1.3910042
2024-08-02T13:00:00,0.42757115,0.0
2024-08-02T14:00:00,0.42757115,0.0
2024-08-02T15:00:00,0.42757115,0.0
2024-08-02T16:00:00,0.60841244,1.2796636
2024-08-02T17:00:00,0.4698105,-0.7944536
2024-08-02T18:00:00,0.44738296,-0.12678711
2024-08-02T19:00:00,0.44738296,0.0
2024-08-02T20:00:00,0.44738296,0.0
2024-08-02T21:00:00,0.44738296,0.0
2024-08-02T22:00:00,0.44738296,0.0
2024-08-02T23:00:00,0.44738296,0.0
2024-08-03T00:00:00,0.44738296,0.0
2024-08-03T01:00:00,0.44738296,0.0
2024-08-03T02:00:00,0.44738296,0.0
2024-08-03T03:00:00,0.44738296,0.0
2024-08-03T04:00:00,0.44738296,0.0
2024-08-03T05:00:00,0.44738296,0.0
2024-08-03T06:00:00,0.44738296,0.0
2024-08-03T07:00:00,0.44738296,0.0
2024-08-03T08:00:00,0.44738296,0.0
2024-08-03T09:00:00,0.44738296,0.0
2024-08-03T10:00:00,0.5525396,0.75209665
2024-08-03T11:00:00,0.7044024,1.0789533
2024-08-03T12:00:00,0.7448186,0.2918247
2024-08-03T13:00:00,0.74938637,0.03316078
2024-08-03T14:00:00,0.74938637,0.0
