timestamp,Charger Consumption-kWh,Charger Production-kWh,Incoming EV Name,Charging Action-kWh,EV SOC-%,EV Charger State,EV Required SOC Departure-%,EV Estimated SOC Arrival-%,EV Arrival Time,EV Departure Time,Is EV Connected,EV Name,EV SOC
2024-08-01T00:00:00,-1.00,0.0,,0.0,0.25,1.0,0.8700000047683716,-0.10000000149011612,-1,12,True,Electric_Vehicle_7,
2024-08-01T01:00:00,-1.00,0.0,,0.0,0.25,1.0,0.8700000047683716,-0.10000000149011612,-1,11,True,Electric_Vehicle_7,
2024-08-01T02:00:00,-1.00,0.0,,0.0,0.25,1.0,0.8700000047683716,-0.10000000149011612,-1,10,True,Electric_Vehicle_7,
2024-08-01T03:00:00,-1.00,0.0,,0.0,0.25,1.0,0.8700000047683716,-0.10000000149011612,-1,9,True,Electric_Vehicle_7,
2024-08-01T04:00:00,-1.00,0.0,,0.0,0.25,1.0,0.8700000047683716,-0.10000000149011612,-1,8,True,Electric_Vehicle_7,
2024-08-01T05:00:00,-1.00,0.0,,0.0,0.25,1.0,0.8700000047683716,-0.10000000149011612,-1,7,True,Electric_Vehicle_7,
2024-08-01T06:00:00,-1.00,0.0,,0.0,0.25,1.0,0.8700000047683716,-0.10000000149011612,-1,6,True,Electric_Vehicle_7,
2024-08-01T07:00:00,-1.00,0.0,,0.0,0.25,1.0,0.8700000047683716,-0.10000000149011612,-1,5,True,Electric_Vehicle_7,
2024-08-01T08:00:00,11.0,-1.00,,11.0,0.41,1.0,0.8700000047683716,-0.10000000149011612,-1,4,True,Electric_Vehicle_7,
2024-08-01T09:00:00,11.0,-1.00,,11.0,0.56,1.0,0.8700000047683716,-0.10000000149011612,-1,3,True,Electric_Vehicle_7,
2024-08-01T10:00:00,11.0,-1.00,,11.0,0.72,1.0,0.8700000047683716,-0.10000000149011612,-1,2,True,Electric_Vehicle_7,
2024-08-01T11:00:00,9.097233772277832,-1.00,,9.097234725952148,0.85,1.0,0.8700000047683716,-0.10000000149011612,-1,1,True,Electric_Vehicle_7,
2024-08-01T12:00:00,-1.00,0.0,,0.0,0.85,1.0,0.8700000047683716,-0.10000000149011612,-1,0,True,Electric_Vehicle_7,
2024-08-01T13:00:00,-1.00,0.0,,0.0,,-1.00,-1.00,-1.00,-1.00,-1.00,False,,-1.00
2024-08-01T14:00:00,-1.00,0.0,,0.0,,-1.00,-1.00,-1.00,-1.00,-1.00,False,,-1.00
2024-08-01T15:00:00,-1.00,0.0,,0.0,,-1.00,-1.00,-1.00,-1.00,-1.00,False,,-1.00
2024-08-01T16:00:00,-1.00,0.0,Electric_Vehicle_7,0.0,0.76,2.0,-0.10000000149011612,0.7599999904632568,0,-1,True,Electric_Vehicle_7,
2024-08-01T17:00:00,-1.00,0.0,,0.0,0.76,1.0,0.8799999952316284,-0.10000000149011612,-1,19,True,Electric_Vehicle_7,
2024-08-01T18:00:00,-1.00,0.0,,0.0,0.76,1.0,0.8799999952316284,-0.10000000149011612,-1,18,True,Electric_Vehicle_7,
2024-08-01T19:00:00,-1.00,0.0,,0.0,0.76,1.0,0.8799999952316284,-0.10000000149011612,-1,17,True,Electric_Vehicle_7,
2024-08-01T20:00:00,-1.00,0.0,,0.0,0.76,1.0,0.8799999952316284,-0.10000000149011612,-1,16,True,Electric_Vehicle_7,
2024-08-01T21:00:00,-1.00,0.0,,0.0,0.76,1.0,0.8799999952316284,-0.10000000149011612,-1,15,True,Electric_Vehicle_7,
2024-08-01T22:00:00,-1.00,0.0,,0.0,0.76,1.0,0.8799999952316284,-0.10000000149011612,-1,14,True,Electric_Vehicle_7,
2024-08-01T23:00:00,-1.00,0.0,,0.0,0.76,1.0,0.8799999952316284,-0.10000000149011612,-1,13,True,Electric_Vehicle_7,
2024-08-02T00:00:00,-1.00,0.0,,0.0,0.76,1.0,0.8799999952316284,-0.10000000149011612,-1,12,True,Electric_Vehicle_7,
2024-08-02T01:00:00,-1.00,0.0,,0.0,0.76,1.0,0.8799999952316284,-0.10000000149011612,-1,11,True,Electric_Vehicle_7,
2024-08-02T02:00:00,-1.00,0.0,,0.0,0.76,1.0,0.8799999952316284,-0.10000000149011612,-1,10,True,Electric_Vehicle_7,
2024-08-02T03:00:00,-1.00,0.0,,0.0,0.76,1.0,0.8799999952316284,-0.10000000149011612,-1,9,True,Electric_Vehicle_7,
2024-08-02T04:00:00,-1.00,0.0,,0.0,0.76,1.0,0.8799999952316284,-0.10000000149011612,-1,8,True,Electric_Vehicle_7,
2024-08-02T05:00:00,-1.00,0.0,,0.0,0.76,1.0,0.8799999952316284,-0.10000000149011612,-1,7,True,Electric_Vehicle_7,
2024-08-02T06:00:00,-1.00,0.0,,0.0,0.76,1.0,0.8799999952316284,-0.10000000149011612,-1,6,True,Electric_Vehicle_7,
2024-08-02T07:00:00,-1.00,0.0,,0.0,0.76,1.0,0.8799999952316284,-0.10000000149011612,-1,5,True,Electric_Vehicle_7,
2024-08-02T08:00:00,2.75,-1.00,,2.75,0.80,1.0,0.8799999952316284,-0.10000000149011612,-1,4,True,Electric_Vehicle_7,
2024-08-02T09:00:00,2.75,-1.00,,2.75,0.84,1.0,0.8799999952316284,-0.10000000149011612,-1,3,True,Electric_Vehicle_7,
2024-08-02T10:00:00,2.5989246368408203,-1.00,,2.5989246368408203,0.87,1.0,0.8799999952316284,-0.10000000149011612,-1,2,True,Electric_Vehicle_7,
2024-08-02T11:00:00,-1.00,0.0,,0.0,0.87,1.0,0.8799999952316284,-0.10000000149011612,-1,1,True,Electric_Vehicle_7,
2024-08-02T12:00:00,-1.00,0.0,,0.0,0.87,1.0,0.8799999952316284,-0.10000000149011612,-1,0,True,Electric_Vehicle_7,
2024-08-02T13:00:00,-1.00,0.0,,0.0,,-1.00,-1.00,-1.00,-1.00,-1.00,False,,-1.00
2024-08-02T14:00:00,-1.00,0.0,,0.0,,-1.00,-1.00,-1.00,-1.00,-1.00,False,,-1.00
