timestamp,name,Battery capacity,electric_vehicle_soc
2024-08-01T00:00:00,Electric_Vehicle_6,100,0.26109636
2024-08-01T01:00:00,Electric_Vehicle_6,100,0.26109636
2024-08-01T02:00:00,Electric_Vehicle_6,100,0.26109636
2024-08-01T03:00:00,Electric_Vehicle_6,100,0.26109636
2024-08-01T04:00:00,Electric_Vehicle_6,100,0.35477224
2024-08-01T05:00:00,Electric_Vehicle_6,100,0.44844812
2024-08-01T06:00:00,Electric_Vehicle_6,100,0.54212403
2024-08-01T07:00:00,Electric_Vehicle_6,100,0.63579994
2024-08-01T08:00:00,Electric_Vehicle_6,100,0.72947586
2024-08-01T09:00:00,Electric_Vehicle_6,100,0.82315177
2024-08-01T10:00:00,Electric_Vehicle_6,100,0.7697317
2024-08-01T11:00:00,Electric_Vehicle_6,100,0.78
2024-08-01T12:00:00,Electric_Vehicle_6,100,0.7563026
2024-08-01T13:00:00,Electric_Vehicle_6,100,0.7563026
2024-08-01T14:00:00,Electric_Vehicle_6,100,0.7563026
2024-08-01T15:00:00,Electric_Vehicle_6,100,0.7563026
2024-08-01T16:00:00,Electric_Vehicle_6,100,0.7563026
2024-08-01T17:00:00,Electric_Vehicle_6,100,0.7563026
2024-08-01T18:00:00,Electric_Vehicle_6,100,0.7563026
2024-08-01T19:00:00,Electric_Vehicle_6,100,0.7563026
2024-08-01T20:00:00,Electric_Vehicle_6,100,0.7563026
2024-08-01T21:00:00,Electric_Vehicle_6,100,0.7563026
2024-08-01T22:00:00,Electric_Vehicle_6,100,0.7563026
2024-08-01T23:00:00,Electric_Vehicle_6,100,0.7563026
2024-08-02T00:00:00,Electric_Vehicle_6,100,0.7563026
2024-08-02T01:00:00,Electric_Vehicle_6,100,0.7563026
2024-08-02T02:00:00,Electric_Vehicle_6,100,0.7563026
2024-08-02T03:00:00,Electric_Vehicle_6,100,0.7563026
2024-08-02T04:00:00,Electric_Vehicle_6,100,0.7563026
2024-08-02T05:00:00,Electric_Vehicle_6,100,0.7367744
2024-08-02T06:00:00,Electric_Vehicle_6,100,0.7367744
2024-08-02T07:00:00,Electric_Vehicle_6,100,0.7367744
2024-08-02T08:00:00,Electric_Vehicle_6,100,0.7367744
2024-08-02T09:00:00,Electric_Vehicle_6,100,0.7367744
2024-08-02T10:00:00,Electric_Vehicle_6,100,0.5154212
2024-08-02T11:00:00,Electric_Vehicle_6,100,0.7
2024-08-02T12:00:00,Electric_Vehicle_6,100,0.7
2024-08-02T13:00:00,Electric_Vehicle_6,100,0.7
2024-08-02T14:00:00,Electric_Vehicle_6,100,0.7
2024-08-02T15:00:00,Electric_Vehicle_6,100,0.7
2024-08-02T16:00:00,Electric_Vehicle_6,100,0.7
2024-08-02T17:00:00,Electric_Vehicle_6,100,0.7
2024-08-02T18:00:00,Electric_Vehicle_6,100,0.7
2024-08-02T19:00:00,Electric_Vehicle_6,100,0.7
2024-08-02T20:00:00,Electric_Vehicle_6,100,0.7
2024-08-02T21:00:00,Electric_Vehicle_6,100,0.7
2024-08-02T22:00:00,Electric_Vehicle_6,100,0.7
2024-08-02T23:00:00,Electric_Vehicle_6,100,0.7
2024-08-03T00:00:00,Electric_Vehicle_6,100,0.7
2024-08-03T01:00:00,Electric_Vehicle_6,100,0.7
2024-08-03T02:00:00,Electric_Vehicle_6,100,0.7
2024-08-03T03:00:00,Electric_Vehicle_6,100,0.7
2024-08-03T04:00:00,Electric_Vehicle_6,100,0.7
2024-08-03T05:00:00,Electric_Vehicle_6,100,0.7
2024-08-03T06:00:00,Electric_Vehicle_6,100,0.7
2024-08-03T07:00:00,Electric_Vehicle_6,100,0.7
2024-08-03T08:00:00,Electric_Vehicle_6,100,0.7
2024-08-03T09:00:00,Electric_Vehicle_6,100,0.7
2024-08-03T10:00:00,Electric_Vehicle_6,100,0.6708787
2024-08-03T11:00:00,Electric_Vehicle_6,100,0.76863307
2024-08-03T12:00:00,Electric_Vehicle_6,100,1.0
2024-08-03T13:00:00,Electric_Vehicle_6,100,0.98489714
2024-08-03T14:00:00,Electric_Vehicle_6,100,0.95780426
2024-08-03T15:00:00,Electric_Vehicle_6,100,0.78360504
2024-08-03T16:00:00,Electric_Vehicle_6,100,0.7704455
2024-08-03T17:00:00,Electric_Vehicle_6,100,0.82973796
