timestamp,Charger Consumption-kWh,Charger Production-kWh,Incoming EV Name,Charging Action-kWh,EV SOC-%,EV Charger State,EV Required SOC Departure-%,EV Estimated SOC Arrival-%,EV Arrival Time,EV Departure Time,Is EV Connected,EV Name,EV SOC
2024-08-01T00:00:00,7.400000095367432,-1.00,,7.400000095367432,0.80,1.0,0.8199999928474426,-0.10000000149011612,-1,-1,True,Electric_Vehicle_3,
2024-08-01T01:00:00,-1.00,0.0,,0.0,0.80,1.0,0.8199999928474426,-0.10000000149011612,-1,-1,True,Electric_Vehicle_3,
2024-08-01T02:00:00,-1.00,0.0,,0.0,0.80,1.0,0.8199999928474426,-0.10000000149011612,-1,-1,True,Electric_Vehicle_3,
2024-08-01T03:00:00,-1.00,0.0,,0.0,0.80,1.0,0.8199999928474426,-0.10000000149011612,-1,-1,True,Electric_Vehicle_3,
2024-08-01T04:00:00,-1.00,0.0,,0.0,0.80,1.0,0.8199999928474426,-0.10000000149011612,-1,-1,True,Electric_Vehicle_3,
2024-08-01T05:00:00,-1.00,0.0,,0.0,0.80,1.0,0.8199999928474426,-0.10000000149011612,-1,-1,True,Electric_Vehicle_3,
2024-08-01T06:00:00,-1.00,0.0,,0.0,0.80,1.0,0.8199999928474426,-0.10000000149011612,-1,-1,True,Electric_Vehicle_3,
2024-08-01T07:00:00,-1.00,0.0,,0.0,0.80,1.0,0.8199999928474426,-0.10000000149011612,-1,-1,True,Electric_Vehicle_3,
2024-08-01T08:00:00,-1.00,0.0,,0.0,0.80,1.0,0.8199999928474426,-0.10000000149011612,-1,-1,True,Electric_Vehicle_3,
2024-08-01T09:00:00,-1.00,0.0,,0.0,0.80,1.0,0.8199999928474426,-0.10000000149011612,-1,-1,True,Electric_Vehicle_3,
2024-08-01T10:00:00,-1.00,0.0,,0.0,0.80,1.0,0.8199999928474426,-0.10000000149011612,-1,-1,True,Electric_Vehicle_3,
2024-08-01T11:00:00,-1.00,0.0,,0.0,0.80,1.0,0.8199999928474426,-0.10000000149011612,-1,-1,True,Electric_Vehicle_3,
2024-08-01T12:00:00,-1.00,0.0,,0.0,0.80,1.0,0.8199999928474426,-0.10000000149011612,-1,-1,True,Electric_Vehicle_3,
2024-08-01T13:00:00,-1.00,0.0,,0.0,0.80,1.0,0.8199999928474426,-0.10000000149011612,-1,-1,True,Electric_Vehicle_3,
2024-08-01T14:00:00,-1.00,0.0,,0.0,0.80,1.0,0.8199999928474426,-0.10000000149011612,-1,-1,True,Electric_Vehicle_3,
2024-08-01T15:00:00,-1.00,0.0,,0.0,0.80,1.0,0.8199999928474426,-0.10000000149011612,-1,-1,True,Electric_Vehicle_3,
2024-08-01T16:00:00,-1.00,0.0,,0.0,0.80,1.0,0.8199999928474426,-0.10000000149011612,-1,-1,True,Electric_Vehicle_3,
2024-08-01T17:00:00,-1.00,0.0,,0.0,0.80,1.0,0.8199999928474426,-0.10000000149011612,-1,-1,True,Electric_Vehicle_3,
2024-08-01T18:00:00,-1.00,0.0,,0.0,0.80,1.0,0.8199999928474426,-0.10000000149011612,-1,-1,True,Electric_Vehicle_3,
2024-08-01T19:00:00,-1.00,0.0,,0.0,0.80,1.0,0.8199999928474426,-0.10000000149011612,-1,-1,True,Electric_Vehicle_3,
2024-08-01T20:00:00,-1.00,0.0,,0.0,0.80,1.0,0.8199999928474426,-0.10000000149011612,-1,-1,True,Electric_Vehicle_3,
2024-08-01T21:00:00,-1.00,0.0,,0.0,0.80,1.0,0.8199999928474426,-0.10000000149011612,-1,-1,True,Electric_Vehicle_3,
2024-08-01T22:00:00,-1.00,0.0,,0.0,0.80,1.0,0.8199999928474426,-0.10000000149011612,-1,-1,True,Electric_Vehicle_3,
2024-08-01T23:00:00,-1.00,0.0,,0.0,0.80,1.0,0.8199999928474426,-0.10000000149011612,-1,-1,True,Electric_Vehicle_3,
2024-08-02T00:00:00,-1.00,0.0,,0.0,0.80,1.0,0.8199999928474426,-0.10000000149011612,-1,-1,True,Electric_Vehicle_3,
2024-08-02T01:00:00,-1.00,0.0,,0.0,0.80,1.0,0.8199999928474426,-0.10000000149011612,-1,-1,True,Electric_Vehicle_3,
2024-08-02T02:00:00,-1.00,0.0,,0.0,0.80,1.0,0.8199999928474426,-0.10000000149011612,-1,-1,True,Electric_Vehicle_3,
2024-08-02T03:00:00,-1.00,0.0,,0.0,0.80,1.0,0.8199999928474426,-0.10000000149011612,-1,-1,True,Electric_Vehicle_3,
2024-08-02T04:00:00,-1.00,0.0,,0.0,0.80,1.0,0.8199999928474426,-0.10000000149011612,-1,-1,True,Electric_Vehicle_3,
2024-08-02T05:00:00,-1.00,0.0,,0.0,0.80,1.0,0.8199999928474426,-0.10000000149011612,-1,-1,True,Electric_Vehicle_3,
2024-08-02T06:00:00,-1.00,0.0,,0.0,0.80,1.0,0.8199999928474426,-0.10000000149011612,-1,-1,True,Electric_Vehicle_3,
2024-08-02T07:00:00,-1.00,0.0,,0.0,0.80,1.0,0.8199999928474426,-0.10000000149011612,-1,-1,True,Electric_Vehicle_3,
2024-08-02T08:00:00,-1.00,0.0,,0.0,0.80,1.0,0.8199999928474426,-0.10000000149011612,-1,-1,True,Electric_Vehicle_3,
2024-08-02T09:00:00,-1.00,0.0,,0.0,0.80,1.0,0.8199999928474426,-0.10000000149011612,-1,-1,True,Electric_Vehicle_3,
2024-08-02T10:00:00,-1.00,0.0,,0.0,0.80,1.0,0.8199999928474426,-0.10000000149011612,-1,-1,True,Electric_Vehicle_3,
