timestamp,Net Electricity Consumption-kWh,Non-shiftable Load-kWh,Non-shiftable Load Electricity Consumption-kWh,Energy Production from PV-kWh
2024-08-01T00:00:00,9.862007141113281,2.819149971008301,2.819149971008301,-0.0
2024-08-01T01:00:00,8.970474243164062,1.9281666278839111,1.9281666278839111,-0.0
2024-08-01T02:00:00,7.517481803894043,0.47581666707992554,0.47581666707992554,-0.0
2024-08-01T03:00:00,7.4991278648376465,0.4582333266735077,0.4582333266735077,-0.0
2024-08-01T04:00:00,7.485955715179443,0.44601666927337646,0.44601666927337646,-0.0
2024-08-01T05:00:00,7.504574298858643,0.46588334441185,0.46588334441185,-0.0
2024-08-01T06:00:00,7.6536993980407715,0.6710666418075562,0.6710666418075562,-0.05429333075881004
2024-08-01T07:00:00,7.645496368408203,0.8447166681289673,0.8447166681289673,-0.23322667181491852
2024-08-01T08:00:00,6.333127498626709,2.593266725540161,2.593266725540161,-0.7051199674606323
2024-08-01T09:00:00,1.0818966627120972,2.700883388519287,2.700883388519287,-1.61898672580719
2024-08-01T10:00:00,-0.5309734344482422,2.097399950027466,2.097399950027466,-2.628373384475708
2024-08-01T11:00:00,-0.2689669132232666,2.5028998851776123,2.5028998851776123,-3.521866798400879
2024-08-01T12:00:00,-1.4536664485931396,2.6979334354400635,2.6979334354400635,-4.151599884033203
2024-08-01T13:00:00,-2.3762364387512207,2.1056833267211914,2.1056833267211914,-4.481919765472412
2024-08-01T14:00:00,2.7710108757019043,0.13263332843780518,0.13263332843780518,-4.511626243591309
2024-08-01T15:00:00,-2.8265597820281982,0.699999988079071,0.699999988079071,-4.276559829711914
2024-08-01T16:00:00,-2.6925668716430664,0.2069000005722046,0.2069000005722046,-3.6494667530059814
2024-08-01T17:00:00,-0.3271336555480957,1.6474000215530396,1.6474000215530396,-2.7245335578918457
2024-08-01T18:00:00,0.3547166585922241,1.0865833759307861,1.0865833759307861,-1.481866717338562
2024-08-01T19:00:00,0.10690668225288391,0.2216000109910965,0.2216000109910965,-0.11469332873821259
2024-08-01T20:00:00,1.5579333305358887,1.5579333305358887,1.5579333305358887,-0.0
2024-08-01T21:00:00,2.8323166370391846,2.8323166370391846,2.8323166370391846,-0.0
2024-08-01T22:00:00,0.6387666463851929,0.6387666463851929,0.6387666463851929,-0.0
2024-08-01T23:00:00,-0.02348339557647705,0.7265166640281677,0.7265166640281677,-0.0
2024-08-02T00:00:00,2.649125099182129,2.649125099182129,2.649125099182129,-0.0
2024-08-02T01:00:00,0.47031667828559875,0.47031667828559875,0.47031667828559875,-0.0
2024-08-02T02:00:00,0.4394499957561493,0.4394499957561493,0.4394499957561493,-0.0
2024-08-02T03:00:00,1.2000499963760376,0.4500499963760376,0.4500499963760376,-0.0
2024-08-02T04:00:00,0.8188833594322205,0.8188833594322205,0.8188833594322205,-0.0
2024-08-02T05:00:00,0.37249988317489624,1.122499942779541,1.122499942779541,-0.0
2024-08-02T06:00:00,1.3372032642364502,1.3846166133880615,1.3846166133880615,-0.047413334250450134
2024-08-02T07:00:00,0.21251331269741058,0.45989999175071716,0.45989999175071716,-0.24738667905330658
2024-08-02T08:00:00,0.2850800156593323,0.978866696357727,0.978866696357727,-0.6937866806983948
2024-08-02T09:00:00,-0.06664323806762695,1.524316668510437,1.524316668510437,-1.590959906578064
2024-08-02T10:00:00,-0.7106732130050659,1.8559666872024536,1.8559666872024536,-2.5666399002075195
2024-08-02T11:00:00,-0.4652533531188965,2.2233333587646484,2.2233333587646484,-3.438586711883545
2024-08-02T12:00:00,-0.6650030612945557,2.6617166996002197,2.6617166996002197,-4.076719760894775
2024-08-02T13:00:00,-1.5301434993743896,2.8698832988739014,2.8698832988739014,-4.400026798248291
2024-08-02T14:00:00,-2.2674431800842285,2.1720499992370605,2.1720499992370605,-4.439493179321289
2024-08-02T15:00:00,-2.8219668865203857,1.3410999774932861,1.3410999774932861,-4.163066864013672
2024-08-02T16:00:00,-1.8275867700576782,1.7705999612808228,1.7705999612808228,-3.598186731338501
2024-08-02T17:00:00,-0.9935635328292847,1.7263833284378052,1.7263833284378052,-2.71994686126709
2024-08-02T18:00:00,-0.5575532913208008,0.9555666446685791,0.9555666446685791,-1.5131199359893799
2024-08-02T19:00:00,0.049710050225257874,0.16821672022342682,0.16821672022342682,-0.11850666999816895
2024-08-02T20:00:00,0.06305007636547089,0.06305007636547089,0.06305007636547089,-0.0
2024-08-02T21:00:00,0.7734000086784363,0.7734000086784363,0.7734000086784363,-0.0
2024-08-02T22:00:00,2.042933225631714,2.792933225631714,2.792933225631714,-0.0
2024-08-02T23:00:00,2.7878499031066895,2.7878499031066895,2.7878499031066895,-0.0
2024-08-03T00:00:00,1.98989999294281,1.98989999294281,1.98989999294281,-0.0
2024-08-03T01:00:00,0.42018333077430725,0.42018333077430725,0.42018333077430725,-0.0
2024-08-03T02:00:00,0.4272499978542328,0.4272499978542328,0.4272499978542328,-0.0
2024-08-03T03:00:00,0.45856666564941406,0.45856666564941406,0.45856666564941406,-0.0
2024-08-03T04:00:00,0.42461666464805603,0.42461666464805603,0.42461666464805603,-0.0
2024-08-03T05:00:00,0.4333333373069763,0.4333333373069763,0.4333333373069763,-0.0
2024-08-03T06:00:00,0.608709990978241,0.6636166572570801,0.6636166572570801,-0.05490666627883911
2024-08-03T07:00:00,1.206366777420044,1.4631667137145996,1.4631667137145996,-0.25679999589920044
2024-08-03T08:00:00,0.3203732967376709,1.0081332921981812,1.0081332921981812,-0.6877599954605103
2024-08-03T09:00:00,0.33818328380584717,1.8556499481201172,1.8556499481201172,-1.51746666431427
2024-08-03T10:00:00,-0.5229232311248779,1.8997166156768799,1.8997166156768799,-2.422639846801758
2024-08-03T11:00:00,-1.1681833267211914,2.390350103378296,2.390350103378296,-3.5585334300994873
2024-08-03T12:00:00,-0.8300302028656006,2.590049982070923,2.590049982070923,-4.170080184936523
2024-08-03T13:00:00,-1.7224369049072266,2.7788166999816895,2.7788166999816895,-4.501253604888916
2024-08-03T14:00:00,-1.7419469356536865,2.8055999279022217,2.8055999279022217,-4.547546863555908
2024-08-03T15:00:00,-1.6683199405670166,2.6097333431243896,2.6097333431243896,-4.278053283691406
2024-08-03T16:00:00,-1.8979400396347046,1.7813667058944702,1.7813667058944702,-3.679306745529175
2024-08-03T17:00:00,-1.5066534280776978,1.271133303642273,1.271133303642273,-2.7777867317199707
