timestamp,name,Battery capacity,electric_vehicle_soc
2024-08-01T00:00:00,Electric_Vehicle_1,40,0.29479122
2024-08-01T01:00:00,Electric_Vehicle_1,40,0.33955428
2024-08-01T02:00:00,Electric_Vehicle_1,40,0.3842864
2024-08-01T03:00:00,Electric_Vehicle_1,40,0.42898428
2024-08-01T04:00:00,Electric_Vehicle_1,40,0.4736438
2024-08-01T05:00:00,Electric_Vehicle_1,40,0.5182599
2024-08-01T06:00:00,Electric_Vehicle_1,40,0.56282604
2024-08-01T07:00:00,Electric_Vehicle_1,40,0.60733366
2024-08-01T08:00:00,Electric_Vehicle_1,40,0.65177095
2024-08-01T09:00:00,Electric_Vehicle_1,40,0.69612074
2024-08-01T10:00:00,Electric_Vehicle_1,40,0.7403559
2024-08-01T11:00:00,Electric_Vehicle_1,40,0.84089226
2024-08-01T12:00:00,Electric_Vehicle_1,40,0.84089226
2024-08-01T13:00:00,Electric_Vehicle_1,40,0.84089226
2024-08-01T14:00:00,Electric_Vehicle_1,40,0.84089226
2024-08-01T15:00:00,Electric_Vehicle_1,40,0.6489514
2024-08-01T16:00:00,Electric_Vehicle_1,40,0.38937086
2024-08-01T17:00:00,Electric_Vehicle_1,40,0.30873233
2024-08-01T18:00:00,Electric_Vehicle_1,40,0.27651462
2024-08-01T19:00:00,Electric_Vehicle_1,40,0.46
2024-08-01T20:00:00,Electric_Vehicle_1,40,0.5689117
2024-08-01T21:00:00,Electric_Vehicle_1,40,0.5911052
2024-08-01T22:00:00,Electric_Vehicle_1,40,0.61304337
2024-08-01T23:00:00,Electric_Vehicle_1,40,0.63470596
2024-08-02T00:00:00,Electric_Vehicle_1,40,0.6560697
2024-08-02T01:00:00,Electric_Vehicle_1,40,0.6771073
2024-08-02T02:00:00,Electric_Vehicle_1,40,0.6977864
2024-08-02T03:00:00,Electric_Vehicle_1,40,0.8066981
2024-08-02T04:00:00,Electric_Vehicle_1,40,0.85122764
2024-08-02T05:00:00,Electric_Vehicle_1,40,0.85122764
2024-08-02T06:00:00,Electric_Vehicle_1,40,0.85122764
2024-08-02T07:00:00,Electric_Vehicle_1,40,0.85122764
2024-08-02T08:00:00,Electric_Vehicle_1,40,0.85122764
2024-08-02T09:00:00,Electric_Vehicle_1,40,0.85122764
2024-08-02T10:00:00,Electric_Vehicle_1,40,0.85122764
2024-08-02T11:00:00,Electric_Vehicle_1,40,0.85122764
2024-08-02T12:00:00,Electric_Vehicle_1,40,0.85122764
2024-08-02T13:00:00,Electric_Vehicle_1,40,0.85122764
2024-08-02T14:00:00,Electric_Vehicle_1,40,0.85122764
2024-08-02T15:00:00,Electric_Vehicle_1,40,0.8203833
2024-08-02T16:00:00,Electric_Vehicle_1,40,0.89246
2024-08-02T17:00:00,Electric_Vehicle_1,40,0.62119704
2024-08-02T18:00:00,Electric_Vehicle_1,40,0.54183763
2024-08-02T19:00:00,Electric_Vehicle_1,40,0.52
2024-08-02T20:00:00,Electric_Vehicle_1,40,0.5533937
2024-08-02T21:00:00,Electric_Vehicle_1,40,0.5865363
2024-08-02T22:00:00,Electric_Vehicle_1,40,0.61939
2024-08-02T23:00:00,Electric_Vehicle_1,40,0.6519052
2024-08-03T00:00:00,Electric_Vehicle_1,40,0.68401337
2024-08-03T01:00:00,Electric_Vehicle_1,40,0.71561503
2024-08-03T02:00:00,Electric_Vehicle_1,40,0.75422925
2024-08-03T03:00:00,Electric_Vehicle_1,40,0.79284346
2024-08-03T04:00:00,Electric_Vehicle_1,40,0.79284346
2024-08-03T05:00:00,Electric_Vehicle_1,40,0.79284346
2024-08-03T06:00:00,Electric_Vehicle_1,40,0.79284346
2024-08-03T07:00:00,Electric_Vehicle_1,40,0.6642253
2024-08-03T08:00:00,Electric_Vehicle_1,40,0.51972145
2024-08-03T09:00:00,Electric_Vehicle_1,40,0.31183288
2024-08-03T10:00:00,Electric_Vehicle_1,40,0.30151063
2024-08-03T11:00:00,Electric_Vehicle_1,40,0.3760338
2024-08-03T12:00:00,Electric_Vehicle_1,40,0.2664795
2024-08-03T13:00:00,Electric_Vehicle_1,40,0.23678406
2024-08-03T14:00:00,Electric_Vehicle_1,40,0.27033237
2024-08-03T15:00:00,Electric_Vehicle_1,40,0.2598287
2024-08-03T16:00:00,Electric_Vehicle_1,40,0.28028643
2024-08-03T17:00:00,Electric_Vehicle_1,40,0.29959384
2024-08-03T18:00:00,Electric_Vehicle_1,40,0.54
2024-08-03T19:00:00,Electric_Vehicle_1,40,0.6489117
2024-08-03T20:00:00,Electric_Vehicle_1,40,0.7578234
2024-08-03T21:00:00,Electric_Vehicle_1,40,0.77034056
2024-08-03T22:00:00,Electric_Vehicle_1,40,0.782282
2024-08-03T23:00:00,Electric_Vehicle_1,40,0.782282
2024-08-04T00:00:00,Electric_Vehicle_1,40,0.782282
2024-08-04T01:00:00,Electric_Vehicle_1,40,0.782282
2024-08-04T02:00:00,Electric_Vehicle_1,40,0.782282
2024-08-04T03:00:00,Electric_Vehicle_1,40,0.782282
2024-08-04T04:00:00,Electric_Vehicle_1,40,0.782282
2024-08-04T05:00:00,Electric_Vehicle_1,40,0.782282
2024-08-04T06:00:00,Electric_Vehicle_1,40,0.782282
2024-08-04T07:00:00,Electric_Vehicle_1,40,0.782282
2024-08-04T08:00:00,Electric_Vehicle_1,40,0.782282
2024-08-04T09:00:00,Electric_Vehicle_1,40,0.8058148
2024-08-04T10:00:00,Electric_Vehicle_1,40,0.96947014
2024-08-04T11:00:00,Electric_Vehicle_1,40,1.0
2024-08-04T12:00:00,Electric_Vehicle_1,40,1.0
2024-08-04T13:00:00,Electric_Vehicle_1,40,1.0
2024-08-04T14:00:00,Electric_Vehicle_1,40,1.0
2024-08-04T15:00:00,Electric_Vehicle_1,40,0.9266094
2024-08-04T16:00:00,Electric_Vehicle_1,40,0.9979327
2024-08-04T17:00:00,Electric_Vehicle_1,40,1.0
2024-08-04T18:00:00,Electric_Vehicle_1,40,0.24
2024-08-04T19:00:00,Electric_Vehicle_1,40,0.34891167
2024-08-04T20:00:00,Electric_Vehicle_1,40,0.39083305
2024-08-04T21:00:00,Electric_Vehicle_1,40,0.43267813
2024-08-04T22:00:00,Electric_Vehicle_1,40,0.47443783
2024-08-04T23:00:00,Electric_Vehicle_1,40,0.5161008
2024-08-05T00:00:00,Electric_Vehicle_1,40,0.55765265
2024-08-05T01:00:00,Electric_Vehicle_1,40,0.5990741
2024-08-05T02:00:00,Electric_Vehicle_1,40,0.7079858
2024-08-05T03:00:00,Electric_Vehicle_1,40,0.8105349
2024-08-05T04:00:00,Electric_Vehicle_1,40,0.8105349
2024-08-05T05:00:00,Electric_Vehicle_1,40,0.8105349
2024-08-05T06:00:00,Electric_Vehicle_1,40,0.8105349
2024-08-05T07:00:00,Electric_Vehicle_1,40,0.8105349
2024-08-05T08:00:00,Electric_Vehicle_1,40,0.8105349
2024-08-05T09:00:00,Electric_Vehicle_1,40,0.77662367
2024-08-05T10:00:00,Electric_Vehicle_1,40,0.5910879
2024-08-05T11:00:00,Electric_Vehicle_1,40,0.75312936
2024-08-05T12:00:00,Electric_Vehicle_1,40,0.6554732
2024-08-05T13:00:00,Electric_Vehicle_1,40,0.5839411
2024-08-05T14:00:00,Electric_Vehicle_1,40,0.6688438
2024-08-05T15:00:00,Electric_Vehicle_1,40,0.42585337
2024-08-05T16:00:00,Electric_Vehicle_1,40,0.48227477
2024-08-05T17:00:00,Electric_Vehicle_1,40,0.45005897
2024-08-05T18:00:00,Electric_Vehicle_1,40,0.25
2024-08-05T19:00:00,Electric_Vehicle_1,40,0.35891166
2024-08-05T20:00:00,Electric_Vehicle_1,40,0.46782333
2024-08-05T21:00:00,Electric_Vehicle_1,40,0.5039814
2024-08-05T22:00:00,Electric_Vehicle_1,40,0.53993946
2024-08-05T23:00:00,Electric_Vehicle_1,40,0.57566756
2024-08-06T00:00:00,Electric_Vehicle_1,40,0.61112607
2024-08-06T01:00:00,Electric_Vehicle_1,40,0.64626056
2024-08-06T02:00:00,Electric_Vehicle_1,40,0.68099177
2024-08-06T03:00:00,Electric_Vehicle_1,40,0.719606
2024-08-06T04:00:00,Electric_Vehicle_1,40,0.7582202
2024-08-06T05:00:00,Electric_Vehicle_1,40,0.79308844
2024-08-06T06:00:00,Electric_Vehicle_1,40,0.79308844
2024-08-06T07:00:00,Electric_Vehicle_1,40,0.79308844
2024-08-06T08:00:00,Electric_Vehicle_1,40,0.86740094
2024-08-06T09:00:00,Electric_Vehicle_1,40,0.75813967
2024-08-06T10:00:00,Electric_Vehicle_1,40,0.6689131
2024-08-06T11:00:00,Electric_Vehicle_1,40,0.57966477
2024-08-06T12:00:00,Electric_Vehicle_1,40,0.46721378
