timestamp,Charger Consumption-kWh,Charger Production-kWh,Incoming EV Name,Charging Action-kWh,EV SOC-%,EV Charger State,EV Required SOC Departure-%,EV Estimated SOC Arrival-%,EV Arrival Time,EV Departure Time,Is EV Connected,EV Name,EV SOC
2024-08-01T00:00:00,2.144545555114746,-1.00,,2.144545555114746,0.29,1.0,0.8600000143051147,-0.10000000149011612,-1,14,True,Electric_Vehicle_1,
2024-08-01T01:00:00,2.1432039737701416,-1.00,,2.1432039737701416,0.34,1.0,0.8600000143051147,-0.10000000149011612,-1,13,True,Electric_Vehicle_1,
2024-08-01T02:00:00,2.1417300701141357,-1.00,,2.1417300701141357,0.38,1.0,0.8600000143051147,-0.10000000149011612,-1,12,True,Electric_Vehicle_1,
2024-08-01T03:00:00,2.1400973796844482,-1.00,,2.140097141265869,0.43,1.0,0.8600000143051147,-0.10000000149011612,-1,11,True,Electric_Vehicle_1,
2024-08-01T04:00:00,2.1382696628570557,-1.00,,2.1382696628570557,0.47,1.0,0.8600000143051147,-0.10000000149011612,-1,10,True,Electric_Vehicle_1,
2024-08-01T05:00:00,2.136199712753296,-1.00,,2.136199712753296,0.52,1.0,0.8600000143051147,-0.10000000149011612,-1,9,True,Electric_Vehicle_1,
2024-08-01T06:00:00,2.1338202953338623,-1.00,,2.133820056915283,0.56,1.0,0.8600000143051147,-0.10000000149011612,-1,8,True,Electric_Vehicle_1,
2024-08-01T07:00:00,2.131031036376953,-1.00,,2.131031036376953,0.61,1.0,0.8600000143051147,-0.10000000149011612,-1,7,True,Electric_Vehicle_1,
2024-08-01T08:00:00,2.1276791095733643,-1.00,,2.1276791095733643,0.65,1.0,0.8600000143051147,-0.10000000149011612,-1,6,True,Electric_Vehicle_1,
2024-08-01T09:00:00,2.1235079765319824,-1.00,,2.1235079765319824,0.70,1.0,0.8600000143051147,-0.10000000149011612,-1,5,True,Electric_Vehicle_1,
2024-08-01T10:00:00,2.1180453300476074,-1.00,,2.1180455684661865,0.74,1.0,0.8600000143051147,-0.10000000149011612,-1,4,True,Electric_Vehicle_1,
2024-08-01T11:00:00,4.785764217376709,-1.00,,4.785764217376709,0.84,1.0,0.8600000143051147,-0.10000000149011612,-1,3,True,Electric_Vehicle_1,
2024-08-01T12:00:00,-1.00,0.0,,0.0,0.84,1.0,0.8600000143051147,-0.10000000149011612,-1,2,True,Electric_Vehicle_1,
2024-08-01T13:00:00,-1.00,0.0,,0.0,0.84,1.0,0.8600000143051147,-0.10000000149011612,-1,1,True,Electric_Vehicle_1,
2024-08-01T14:00:00,-1.00,0.0,,0.0,0.84,1.0,0.8600000143051147,-0.10000000149011612,-1,0,True,Electric_Vehicle_1,
2024-08-01T15:00:00,-1.00,0.0,,0.0,,-1.00,-1.00,-1.00,-1.00,-1.00,False,,-1.00
2024-08-01T16:00:00,-1.00,0.0,,0.0,,-1.00,-1.00,-1.00,-1.00,-1.00,False,,-1.00
2024-08-01T17:00:00,-1.00,0.0,,0.0,,-1.00,-1.00,-1.00,-1.00,-1.00,False,,-1.00
