timestamp,Charger Consumption-kWh,Charger Production-kWh,Incoming EV Name,Charging Action-kWh,EV SOC-%,EV Charger State,EV Required SOC Departure-%,EV Estimated SOC Arrival-%,EV Arrival Time,EV Departure Time,Is EV Connected,EV Name,EV SOC
2024-08-01T00:00:00,3.7159574031829834,-1.00,,3.7159574031829834,0.30,1.0,0.8700000047683716,-0.10000000149011612,-1,12,True,Electric_Vehicle_7,
2024-08-01T01:00:00,3.7206780910491943,-1.00,,3.7206780910491943,0.35,1.0,0.8700000047683716,-0.10000000149011612,-1,11,True,Electric_Vehicle_7,
2024-08-01T02:00:00,3.7259576320648193,-1.00,,3.7259576320648193,0.41,1.0,0.8700000047683716,-0.10000000149011612,-1,10,True,Electric_Vehicle_7,
2024-08-01T03:00:00,3.731933832168579,-1.00,,3.731933832168579,0.46,1.0,0.8700000047683716,-0.10000000149011612,-1,9,True,Electric_Vehicle_7,
2024-08-01T04:00:00,3.738800525665283,-1.00,,3.738800525665283,0.51,1.0,0.8700000047683716,-0.10000000149011612,-1,8,True,Electric_Vehicle_7,
2024-08-01T05:00:00,3.746842384338379,-1.00,,3.746842384338379,0.56,1.0,0.8700000047683716,-0.10000000149011612,-1,7,True,Electric_Vehicle_7,
2024-08-01T06:00:00,3.7564988136291504,-1.00,,3.7564988136291504,0.62,1.0,0.8700000047683716,-0.10000000149011612,-1,6,True,Electric_Vehicle_7,
2024-08-01T07:00:00,3.768502950668335,-1.00,,3.768503189086914,0.67,1.0,0.8700000047683716,-0.10000000149011612,-1,5,True,Electric_Vehicle_7,
2024-08-01T08:00:00,3.784203290939331,-1.00,,3.784203290939331,0.72,1.0,0.8700000047683716,-0.10000000149011612,-1,4,True,Electric_Vehicle_7,
2024-08-01T09:00:00,3.806495428085327,-1.00,,3.806495428085327,0.77,1.0,0.8700000047683716,-0.10000000149011612,-1,3,True,Electric_Vehicle_7,
2024-08-01T10:00:00,3.8434951305389404,-1.00,,3.8434951305389404,0.83,1.0,0.8700000047683716,-0.10000000149011612,-1,2,True,Electric_Vehicle_7,
2024-08-01T11:00:00,2.5405848026275635,-1.00,,2.5405848026275635,0.86,1.0,0.8700000047683716,-0.10000000149011612,-1,1,True,Electric_Vehicle_7,
2024-08-01T12:00:00,-1.00,0.0,,0.0,0.86,1.0,0.8700000047683716,-0.10000000149011612,-1,0,True,Electric_Vehicle_7,
2024-08-01T13:00:00,-1.00,0.0,,0.0,,-1.00,-1.00,-1.00,-1.00,-1.00,False,,-1.00
2024-08-01T14:00:00,-1.00,0.0,,0.0,,-1.00,-1.00,-1.00,-1.00,-1.00,False,,-1.00
2024-08-01T15:00:00,-1.00,0.0,,0.0,,-1.00,-1.00,-1.00,-1.00,-1.00,False,,-1.00
2024-08-01T16:00:00,-1.00,0.0,Electric_Vehicle_7,0.0,0.76,2.0,-0.10000000149011612,0.7599999904632568,0,-1,True,Electric_Vehicle_7,
2024-08-01T17:00:00,7.200000286102295,-1.00,,7.200000286102295,0.86,1.0,0.8799999952316284,-0.10000000149011612,-1,19,True,Electric_Vehicle_7,
2024-08-01T18:00:00,-1.00,0.0,,0.0,0.86,1.0,0.8799999952316284,-0.10000000149011612,-1,18,True,Electric_Vehicle_7,
2024-08-01T19:00:00,-1.00,0.0,,0.0,0.86,1.0,0.8799999952316284,-0.10000000149011612,-1,17,True,Electric_Vehicle_7,
2024-08-01T20:00:00,-1.00,0.0,,0.0,0.86,1.0,0.8799999952316284,-0.10000000149011612,-1,16,True,Electric_Vehicle_7,
