timestamp,Charger Consumption-kWh,Charger Production-kWh,Incoming EV Name,Charging Action-kWh,EV SOC-%,EV Charger State,EV Required SOC Departure-%,EV Estimated SOC Arrival-%,EV Arrival Time,EV Departure Time,Is EV Connected,EV Name,EV SOC
2024-08-01T00:00:00,6.93747091293335,-1.00,,6.937470436096191,0.32,1.0,0.8199999928474426,-0.10000000149011612,-1,9,True,Electric_Vehicle_6,
2024-08-01T01:00:00,7.005944728851318,-1.00,,7.005944728851318,0.38,1.0,0.8199999928474426,-0.10000000149011612,-1,8,True,Electric_Vehicle_6,
2024-08-01T02:00:00,7.086013317108154,-1.00,,7.086013317108154,0.44,1.0,0.8199999928474426,-0.10000000149011612,-1,7,True,Electric_Vehicle_6,
2024-08-01T03:00:00,7.181995391845703,-1.00,,7.181995391845703,0.50,1.0,0.8199999928474426,-0.10000000149011612,-1,6,True,Electric_Vehicle_6,
2024-08-01T04:00:00,7.30106258392334,-1.00,,7.30106258392334,0.56,1.0,0.8199999928474426,-0.10000000149011612,-1,5,True,Electric_Vehicle_6,
2024-08-01T05:00:00,7.456389904022217,-1.00,,7.456389904022217,0.62,1.0,0.8199999928474426,-0.10000000149011612,-1,4,True,Electric_Vehicle_6,
2024-08-01T06:00:00,7.676194190979004,-1.00,,7.676194667816162,0.69,1.0,0.8199999928474426,-0.10000000149011612,-1,3,True,Electric_Vehicle_6,
2024-08-01T07:00:00,8.039292335510254,-1.00,,8.039292335510254,0.76,1.0,0.8199999928474426,-0.10000000149011612,-1,2,True,Electric_Vehicle_6,
2024-08-01T08:00:00,6.303155422210693,-1.00,,6.303155422210693,0.81,1.0,0.8199999928474426,-0.10000000149011612,-1,1,True,Electric_Vehicle_6,
2024-08-01T09:00:00,-1.00,0.0,,0.0,0.81,1.0,0.8199999928474426,-0.10000000149011612,-1,0,True,Electric_Vehicle_6,
2024-08-01T10:00:00,-1.00,0.0,,0.0,,-1.00,-1.00,-1.00,-1.00,-1.00,False,,-1.00
2024-08-01T11:00:00,-1.00,0.0,Electric_Vehicle_6,0.0,0.78,2.0,-0.10000000149011612,0.7799999713897705,0,-1,True,Electric_Vehicle_6,
2024-08-01T12:00:00,-1.00,0.0,,0.0,0.78,1.0,0.7200000286102295,-0.10000000149011612,-1,21,True,Electric_Vehicle_6,
2024-08-01T13:00:00,-1.00,0.0,,0.0,0.78,1.0,0.7200000286102295,-0.10000000149011612,-1,20,True,Electric_Vehicle_6,
2024-08-01T14:00:00,-1.00,0.0,,0.0,0.78,1.0,0.7200000286102295,-0.10000000149011612,-1,19,True,Electric_Vehicle_6,
2024-08-01T15:00:00,-1.00,0.0,,0.0,0.78,1.0,0.7200000286102295,-0.10000000149011612,-1,18,True,Electric_Vehicle_6,
2024-08-01T16:00:00,-1.00,0.0,,0.0,0.78,1.0,0.7200000286102295,-0.10000000149011612,-1,17,True,Electric_Vehicle_6,
2024-08-01T17:00:00,-1.00,0.0,,0.0,0.78,1.0,0.7200000286102295,-0.10000000149011612,-1,16,True,Electric_Vehicle_6,
2024-08-01T18:00:00,-1.00,0.0,,0.0,0.78,1.0,0.7200000286102295,-0.10000000149011612,-1,15,True,Electric_Vehicle_6,
2024-08-01T19:00:00,-1.00,0.0,,0.0,0.78,1.0,0.7200000286102295,-0.10000000149011612,-1,14,True,Electric_Vehicle_6,
2024-08-01T20:00:00,-1.00,0.0,,0.0,0.78,1.0,0.7200000286102295,-0.10000000149011612,-1,13,True,Electric_Vehicle_6,
2024-08-01T21:00:00,-1.00,0.0,,0.0,0.78,1.0,0.7200000286102295,-0.10000000149011612,-1,12,True,Electric_Vehicle_6,
2024-08-01T22:00:00,-1.00,0.0,,0.0,0.78,1.0,0.7200000286102295,-0.10000000149011612,-1,11,True,Electric_Vehicle_6,
2024-08-01T23:00:00,-1.00,0.0,,0.0,0.78,1.0,0.7200000286102295,-0.10000000149011612,-1,10,True,Electric_Vehicle_6,
2024-08-02T00:00:00,-1.00,0.0,,0.0,0.78,1.0,0.7200000286102295,-0.10000000149011612,-1,9,True,Electric_Vehicle_6,
2024-08-02T01:00:00,-1.00,0.0,,0.0,0.78,1.0,0.7200000286102295,-0.10000000149011612,-1,8,True,Electric_Vehicle_6,
2024-08-02T02:00:00,-1.00,0.0,,0.0,0.78,1.0,0.7200000286102295,-0.10000000149011612,-1,7,True,Electric_Vehicle_6,
