timestamp,name,Battery capacity,electric_vehicle_soc
2024-08-01T00:00:00,Electric_Vehicle_4,45,0.72329295
2024-08-01T01:00:00,Electric_Vehicle_4,45,0.73907477
2024-08-01T02:00:00,Electric_Vehicle_4,45,0.7544972
2024-08-01T03:00:00,Electric_Vehicle_4,45,0.7695213
2024-08-01T04:00:00,Electric_Vehicle_4,45,0.7840995
2024-08-01T05:00:00,Electric_Vehicle_4,45,0.79817253
2024-08-01T06:00:00,Electric_Vehicle_4,45,0.8116644
2024-08-01T07:00:00,Electric_Vehicle_4,45,0.8244749
2024-08-01T08:00:00,Electric_Vehicle_4,45,0.8244749
2024-08-01T09:00:00,Electric_Vehicle_4,45,0.8244749
2024-08-01T10:00:00,Electric_Vehicle_4,45,0.8244749
2024-08-01T11:00:00,Electric_Vehicle_4,45,0.8244749
2024-08-01T12:00:00,Electric_Vehicle_4,45,0.8244749
2024-08-01T13:00:00,Electric_Vehicle_4,45,0.8244749
2024-08-01T14:00:00,Electric_Vehicle_4,45,0.8244749
2024-08-01T15:00:00,Electric_Vehicle_4,45,1.0
2024-08-01T16:00:00,Electric_Vehicle_4,45,0.9348636
2024-08-01T17:00:00,Electric_Vehicle_4,45,0.7424011
2024-08-01T18:00:00,Electric_Vehicle_4,45,0.7276653
2024-08-01T19:00:00,Electric_Vehicle_4,45,0.5267921
2024-08-01T20:00:00,Electric_Vehicle_4,45,0.33
2024-08-01T21:00:00,Electric_Vehicle_4,45,0.3637788
2024-08-01T22:00:00,Electric_Vehicle_4,45,0.39747563
2024-08-01T23:00:00,Electric_Vehicle_4,45,0.43108407
2024-08-02T00:00:00,Electric_Vehicle_4,45,0.46459663
2024-08-02T01:00:00,Electric_Vehicle_4,45,0.49800456
2024-08-02T02:00:00,Electric_Vehicle_4,45,0.53129756
2024-08-02T03:00:00,Electric_Vehicle_4,45,0.62810796
2024-08-02T04:00:00,Electric_Vehicle_4,45,0.72491837
2024-08-02T05:00:00,Electric_Vehicle_4,45,0.74559283
2024-08-02T06:00:00,Electric_Vehicle_4,45,0.7658259
2024-08-02T07:00:00,Electric_Vehicle_4,45,0.7855416
2024-08-02T08:00:00,Electric_Vehicle_4,45,0.8046351
2024-08-02T09:00:00,Electric_Vehicle_4,45,0.82295406
2024-08-02T10:00:00,Electric_Vehicle_4,45,0.8572778
2024-08-02T11:00:00,Electric_Vehicle_4,45,0.8572778
2024-08-02T12:00:00,Electric_Vehicle_4,45,0.8572778
2024-08-02T13:00:00,Electric_Vehicle_4,45,0.8572778
2024-08-02T14:00:00,Electric_Vehicle_4,45,0.8572778
2024-08-02T15:00:00,Electric_Vehicle_4,45,0.9844161
2024-08-02T16:00:00,Electric_Vehicle_4,45,1.0
2024-08-02T17:00:00,Electric_Vehicle_4,45,1.0
2024-08-02T18:00:00,Electric_Vehicle_4,45,1.0
2024-08-02T19:00:00,Electric_Vehicle_4,45,1.0
2024-08-02T20:00:00,Electric_Vehicle_4,45,0.4
2024-08-02T21:00:00,Electric_Vehicle_4,45,0.44341406
2024-08-02T22:00:00,Electric_Vehicle_4,45,0.48685458
2024-08-02T23:00:00,Electric_Vehicle_4,45,0.53032506
2024-08-03T00:00:00,Electric_Vehicle_4,45,0.57382995
2024-08-03T01:00:00,Electric_Vehicle_4,45,0.6173752
